matrix,mode,opt_level,schedule,chunk_size,num_threads,run,elapsed_time,bandwidth_GB_s,gflops
Hook_1498.mtx,parallel,-O3,guided,10,32,7,43.938875,8.572738,1.420507
Hook_1498.mtx,parallel,-O3,guided,10,32,8,49.987078,7.535477,1.248632
Hook_1498.mtx,parallel,-O3,guided,10,32,9,28.348923,13.287153,2.201687
Hook_1498.mtx,parallel,-O3,guided,10,32,10,28.326988,13.297441,2.203392
Hook_1498.mtx,parallel,-O3,guided,10,64,1,114.541054,3.288572,0.544918
Hook_1498.mtx,parallel,-O3,guided,10,64,2,122.339010,3.078956,0.510185
Hook_1498.mtx,parallel,-O3,guided,10,64,3,102.715015,3.667200,0.607657
Hook_1498.mtx,parallel,-O3,guided,10,64,4,107.783079,3.494764,0.579084
Hook_1498.mtx,parallel,-O3,guided,10,64,5,116.760015,3.226074,0.534562
Hook_1498.mtx,parallel,-O3,guided,10,64,6,103.999853,3.621894,0.600150
Hook_1498.mtx,parallel,-O3,guided,10,64,7,109.278202,3.446950,0.571161
Hook_1498.mtx,parallel,-O3,guided,10,64,8,126.318932,2.981948,0.494110
Hook_1498.mtx,parallel,-O3,guided,10,64,9,99.293947,3.793549,0.628593
Hook_1498.mtx,parallel,-O3,guided,10,64,10,135.093927,2.788256,0.462015
Hook_1498.mtx,parallel,-O3,guided,100,1,1,48.183918,7.817473,1.295359
Hook_1498.mtx,parallel,-O3,guided,100,1,2,47.162056,7.986854,1.323426
Hook_1498.mtx,parallel,-O3,guided,100,1,3,46.679974,8.069338,1.337093
Hook_1498.mtx,parallel,-O3,guided,100,1,4,47.345877,7.955845,1.318287
Hook_1498.mtx,parallel,-O3,guided,100,1,5,47.008038,8.013022,1.327762
Hook_1498.mtx,parallel,-O3,guided,100,1,6,47.164202,7.986491,1.323365
Hook_1498.mtx,parallel,-O3,guided,100,1,7,47.233105,7.974840,1.321435
Hook_1498.mtx,parallel,-O3,guided,100,1,8,47.431946,7.941409,1.315895
Hook_1498.mtx,parallel,-O3,guided,100,1,9,47.317982,7.960535,1.319064
Hook_1498.mtx,parallel,-O3,guided,100,1,10,47.423124,7.942886,1.316140
Hook_1498.mtx,parallel,-O3,guided,100,2,1,24.616957,15.301504,2.535466
Hook_1498.mtx,parallel,-O3,guided,100,2,2,24.507999,15.369531,2.546739
Hook_1498.mtx,parallel,-O3,guided,100,2,3,24.337053,15.477489,2.564627
Hook_1498.mtx,parallel,-O3,guided,100,2,4,24.448872,15.406701,2.552898
Hook_1498.mtx,parallel,-O3,guided,100,2,5,24.353027,15.467336,2.562945
Hook_1498.mtx,parallel,-O3,guided,100,2,6,24.389029,15.444505,2.559162
Hook_1498.mtx,parallel,-O3,guided,100,2,7,24.219990,15.552297,2.577023
Hook_1498.mtx,parallel,-O3,guided,100,2,8,24.496078,15.377011,2.547978
Hook_1498.mtx,parallel,-O3,guided,100,2,9,24.626970,15.295282,2.534436
Hook_1498.mtx,parallel,-O3,guided,100,2,10,24.806976,15.184296,2.516045
Hook_1498.mtx,parallel,-O3,guided,100,4,1,18.970013,19.856416,3.290218
Hook_1498.mtx,parallel,-O3,guided,100,4,2,15.827894,23.798268,3.943384
Hook_1498.mtx,parallel,-O3,guided,100,4,3,14.797926,25.454680,4.217852
Hook_1498.mtx,parallel,-O3,guided,100,4,4,18.133163,20.772794,3.442062
Hook_1498.mtx,parallel,-O3,guided,100,4,5,18.883944,19.946917,3.305214
Hook_1498.mtx,parallel,-O3,guided,100,4,6,19.855022,18.971344,3.143561
Hook_1498.mtx,parallel,-O3,guided,100,4,7,21.250963,17.725148,2.937065
Hook_1498.mtx,parallel,-O3,guided,100,4,8,20.570993,18.311049,3.034149
Hook_1498.mtx,parallel,-O3,guided,100,4,9,21.219969,17.751038,2.941355
Hook_1498.mtx,parallel,-O3,guided,100,4,10,18.979073,19.846937,3.288647
Hook_1498.mtx,parallel,-O3,guided,100,8,1,16.938925,22.237330,3.684736
Hook_1498.mtx,parallel,-O3,guided,100,8,2,14.181852,26.560456,4.401080
Hook_1498.mtx,parallel,-O3,guided,100,8,3,17.107010,22.018837,3.648532
Hook_1498.mtx,parallel,-O3,guided,100,8,4,14.997005,25.116778,4.161862
Hook_1498.mtx,parallel,-O3,guided,100,8,5,12.695074,29.671072,4.916511
Hook_1498.mtx,parallel,-O3,guided,100,8,6,12.290001,30.649018,5.078557
Hook_1498.mtx,parallel,-O3,guided,100,8,7,14.613867,25.775277,4.270976
Hook_1498.mtx,parallel,-O3,guided,100,8,8,13.282061,28.359791,4.699231
Hook_1498.mtx,parallel,-O3,guided,100,8,9,13.879061,27.139910,4.497096
Hook_1498.mtx,parallel,-O3,guided,100,8,10,15.594006,24.155209,4.002530
Hook_1498.mtx,parallel,-O3,guided,100,16,1,13.656139,27.582939,4.570506
Hook_1498.mtx,parallel,-O3,guided,100,16,2,12.910128,29.176819,4.834613
Hook_1498.mtx,parallel,-O3,guided,100,16,3,13.715982,27.462594,4.550565
Hook_1498.mtx,parallel,-O3,guided,100,16,4,13.664007,27.567057,4.567874
Hook_1498.mtx,parallel,-O3,guided,100,16,5,12.006044,31.373902,5.198670
Hook_1498.mtx,parallel,-O3,guided,100,16,6,13.621092,27.653911,4.582266
Hook_1498.mtx,parallel,-O3,guided,100,16,7,14.602900,25.794635,4.274183
Hook_1498.mtx,parallel,-O3,guided,100,16,8,14.545918,25.895683,4.290927
Hook_1498.mtx,parallel,-O3,guided,100,16,9,13.592005,27.713091,4.592072
Hook_1498.mtx,parallel,-O3,guided,100,16,10,13.302088,28.317093,4.692156
Hook_1498.mtx,parallel,-O3,guided,100,32,1,46.147108,8.162515,1.352533
Hook_1498.mtx,parallel,-O3,guided,100,32,2,29.941082,12.580590,2.084610
Hook_1498.mtx,parallel,-O3,guided,100,32,3,24.136066,15.606373,2.585983
Hook_1498.mtx,parallel,-O3,guided,100,32,4,32.768011,11.495249,1.904768
Hook_1498.mtx,parallel,-O3,guided,100,32,5,25.892973,14.547440,2.410518
Hook_1498.mtx,parallel,-O3,guided,100,32,6,22.496939,16.743454,2.774398
Hook_1498.mtx,parallel,-O3,guided,100,32,7,26.364088,14.287483,2.367443
Hook_1498.mtx,parallel,-O3,guided,100,32,8,22.861958,16.476125,2.730102
Hook_1498.mtx,parallel,-O3,guided,100,32,9,21.213055,17.756823,2.942314
Hook_1498.mtx,parallel,-O3,guided,100,32,10,22.233009,16.942217,2.807333
Hook_1498.mtx,parallel,-O3,guided,100,64,1,136.984825,2.749768,0.455638
Hook_1498.mtx,parallel,-O3,guided,100,64,2,123.568058,3.048332,0.505110
Hook_1498.mtx,parallel,-O3,guided,100,64,3,122.939110,3.063927,0.507694
Hook_1498.mtx,parallel,-O3,guided,100,64,4,129.610062,2.906229,0.481563
Hook_1498.mtx,parallel,-O3,guided,100,64,5,113.299847,3.324598,0.550887
Hook_1498.mtx,parallel,-O3,guided,100,64,6,117.094040,3.216871,0.533037
Hook_1498.mtx,parallel,-O3,guided,100,64,7,120.567083,3.124206,0.517682
Hook_1498.mtx,parallel,-O3,guided,100,64,8,114.461184,3.290866,0.545298
Hook_1498.mtx,parallel,-O3,guided,100,64,9,121.287107,3.105660,0.514609
Hook_1498.mtx,parallel,-O3,guided,100,64,10,31.347036,12.016334,1.991112
Hook_1498.mtx,parallel,-O3,guided,1000,1,1,48.666000,7.740033,1.282527
Hook_1498.mtx,parallel,-O3,guided,1000,1,2,40.926933,9.203633,1.525046
Hook_1498.mtx,parallel,-O3,guided,1000,1,3,40.795803,9.233216,1.529948
Hook_1498.mtx,parallel,-O3,guided,1000,1,4,40.781021,9.236563,1.530503
Hook_1498.mtx,parallel,-O3,guided,1000,1,5,41.465044,9.084193,1.505255
Hook_1498.mtx,parallel,-O3,guided,1000,1,6,40.529013,9.293996,1.540019
Hook_1498.mtx,parallel,-O3,guided,1000,1,7,41.115046,9.161524,1.518069
Hook_1498.mtx,parallel,-O3,guided,1000,1,8,41.121960,9.159983,1.517814
Hook_1498.mtx,parallel,-O3,guided,1000,1,9,40.816069,9.228632,1.529189
Hook_1498.mtx,parallel,-O3,guided,1000,1,10,40.405035,9.322513,1.544745
Hook_1498.mtx,parallel,-O3,guided,1000,2,1,19.201994,19.616529,3.250468
Hook_1498.mtx,parallel,-O3,guided,1000,2,2,19.287825,19.529235,3.236003
Hook_1498.mtx,parallel,-O3,guided,1000,2,3,19.674063,19.145840,3.172475
Hook_1498.mtx,parallel,-O3,guided,1000,2,4,19.596100,19.222012,3.185096
Hook_1498.mtx,parallel,-O3,guided,1000,2,5,19.174099,19.645067,3.255197
Hook_1498.mtx,parallel,-O3,guided,1000,2,6,19.384861,19.431476,3.219805
Hook_1498.mtx,parallel,-O3,guided,1000,2,7,19.915104,18.914110,3.134077
Hook_1498.mtx,parallel,-O3,guided,1000,2,8,25.734901,14.636794,2.425324
Hook_1498.mtx,parallel,-O3,guided,1000,2,9,31.227827,12.062205,1.998713
Hook_1498.mtx,parallel,-O3,guided,1000,2,10,31.225920,12.062942,1.998835
Hook_1498.mtx,parallel,-O3,guided,1000,4,1,21.027088,17.913867,2.968336
Hook_1498.mtx,parallel,-O3,guided,1000,4,2,19.213915,19.604358,3.248451
Hook_1498.mtx,parallel,-O3,guided,1000,4,3,18.934965,19.893169,3.296308
Hook_1498.mtx,parallel,-O3,guided,1000,4,4,21.961927,17.151339,2.841985
Hook_1498.mtx,parallel,-O3,guided,1000,4,5,19.373894,19.442476,3.221627
Hook_1498.mtx,parallel,-O3,guided,1000,4,6,19.873857,18.953364,3.140581
Hook_1498.mtx,parallel,-O3,guided,1000,4,7,16.368151,23.012768,3.813227
Hook_1498.mtx,parallel,-O3,guided,1000,4,8,19.047976,19.775144,3.276751
Hook_1498.mtx,parallel,-O3,guided,1000,4,9,19.581079,19.236757,3.187540
Hook_1498.mtx,parallel,-O3,guided,1000,4,10,16.362906,23.020145,3.814449
Hook_1498.mtx,parallel,-O3,guided,1000,8,1,19.779921,19.043376,3.155496
Hook_1498.mtx,parallel,-O3,guided,1000,8,2,18.591881,20.260267,3.357136
Hook_1498.mtx,parallel,-O3,guided,1000,8,3,18.023014,20.899749,3.463098
Hook_1498.mtx,parallel,-O3,guided,1000,8,4,16.214132,23.231367,3.849449
Hook_1498.mtx,parallel,-O3,guided,1000,8,5,17.208099,21.889487,3.627098
Hook_1498.mtx,parallel,-O3,guided,1000,8,6,17.037868,22.108192,3.663338
Hook_1498.mtx,parallel,-O3,guided,1000,8,7,18.462896,20.401808,3.380589
Hook_1498.mtx,parallel,-O3,guided,1000,8,8,15.901804,23.687656,3.925056
Hook_1498.mtx,parallel,-O3,guided,1000,8,9,16.486168,22.848030,3.785929
Hook_1498.mtx,parallel,-O3,guided,1000,8,10,17.098904,22.029276,3.650261
Hook_1498.mtx,parallel,-O3,guided,1000,16,1,20.180941,18.664961,3.092793
Hook_1498.mtx,parallel,-O3,guided,1000,16,2,20.495176,18.378786,3.045374
Hook_1498.mtx,parallel,-O3,guided,1000,16,3,18.559933,20.295142,3.362915
Hook_1498.mtx,parallel,-O3,guided,1000,16,4,18.573046,20.280813,3.360540
Hook_1498.mtx,parallel,-O3,guided,1000,16,5,17.015934,22.136690,3.668060
Hook_1498.mtx,parallel,-O3,guided,1000,16,6,19.956112,18.875243,3.127637
Hook_1498.mtx,parallel,-O3,guided,1000,16,7,18.913031,19.916240,3.300130
Hook_1498.mtx,parallel,-O3,guided,1000,16,8,18.478870,20.384171,3.377667
Hook_1498.mtx,parallel,-O3,guided,1000,16,9,17.402887,21.644481,3.586501
Hook_1498.mtx,parallel,-O3,guided,1000,16,10,18.317938,20.563257,3.407341
Hook_1498.mtx,parallel,-O3,guided,1000,32,1,108.717918,3.464714,0.574105
Hook_1498.mtx,parallel,-O3,guided,1000,32,2,91.492891,4.117003,0.682189
Hook_1498.mtx,parallel,-O3,guided,1000,32,3,60.049057,6.272812,1.039408
Hook_1498.mtx,parallel,-O3,guided,1000,32,4,56.739092,6.638747,1.100043
Hook_1498.mtx,parallel,-O3,guided,1000,32,5,43.308973,8.697423,1.441167
Hook_1498.mtx,parallel,-O3,guided,1000,32,6,44.420004,8.479884,1.405121
Hook_1498.mtx,parallel,-O3,guided,1000,32,7,67.747116,5.560037,0.921301
Hook_1498.mtx,parallel,-O3,guided,1000,32,8,73.535919,5.122347,0.848775
Hook_1498.mtx,parallel,-O3,guided,1000,32,9,40.614128,9.274518,1.536792
Hook_1498.mtx,parallel,-O3,guided,1000,32,10,35.484076,10.615366,1.758971
Hook_1498.mtx,parallel,-O3,guided,1000,64,1,188.209057,2.001373,0.331628
Hook_1498.mtx,parallel,-O3,guided,1000,64,2,109.435797,3.441986,0.570339
Hook_1498.mtx,parallel,-O3,guided,1000,64,3,86.634874,4.347862,0.720443
Hook_1498.mtx,parallel,-O3,guided,1000,64,4,100.386858,3.752249,0.621749
Hook_1498.mtx,parallel,-O3,guided,1000,64,5,88.963985,4.234033,0.701581
Hook_1498.mtx,parallel,-O3,guided,1000,64,6,84.961176,4.433513,0.734635
Hook_1498.mtx,parallel,-O3,guided,1000,64,7,62.375069,6.038895,1.000648
Hook_1498.mtx,parallel,-O3,guided,1000,64,8,89.882135,4.190782,0.694415
Hook_1498.mtx,parallel,-O3,guided,1000,64,9,79.428911,4.742309,0.785803
Hook_1498.mtx,parallel,-O3,guided,1000,64,10,90.741873,4.151077,0.687835
Hook_1498.mtx,parallel,-O3,guided,10000,1,1,38.002968,9.911764,1.642384
Hook_1498.mtx,parallel,-O3,guided,10000,1,2,37.642002,10.006813,1.658134
Hook_1498.mtx,parallel,-O3,guided,10000,1,3,38.047075,9.900274,1.640480
Hook_1498.mtx,parallel,-O3,guided,10000,1,4,38.431883,9.801145,1.624054
Hook_1498.mtx,parallel,-O3,guided,10000,1,5,38.361073,9.819237,1.627052
Hook_1498.mtx,parallel,-O3,guided,10000,1,6,37.893057,9.940514,1.647148
Hook_1498.mtx,parallel,-O3,guided,10000,1,7,38.362980,9.818749,1.626971
Hook_1498.mtx,parallel,-O3,guided,10000,1,8,39.378881,9.565443,1.584998
Hook_1498.mtx,parallel,-O3,guided,10000,1,9,39.058924,9.643800,1.597982
Hook_1498.mtx,parallel,-O3,guided,10000,1,10,39.533138,9.528119,1.578814
Hook_1498.mtx,parallel,-O3,guided,10000,2,1,31.273127,12.044733,1.995818
Hook_1498.mtx,parallel,-O3,guided,10000,2,2,28.547049,13.194935,2.186407
Hook_1498.mtx,parallel,-O3,guided,10000,2,3,35.485029,10.615081,1.758924
Hook_1498.mtx,parallel,-O3,guided,10000,2,4,38.421869,9.803700,1.624478
Hook_1498.mtx,parallel,-O3,guided,10000,2,5,30.187130,12.478048,2.067618
Hook_1498.mtx,parallel,-O3,guided,10000,2,6,29.278994,12.865075,2.131749
Hook_1498.mtx,parallel,-O3,guided,10000,2,7,35.948992,10.478081,1.736223
Hook_1498.mtx,parallel,-O3,guided,10000,2,8,36.948919,10.194519,1.689237
Hook_1498.mtx,parallel,-O3,guided,10000,2,9,37.365913,10.080751,1.670385
Hook_1498.mtx,parallel,-O3,guided,10000,2,10,37.078142,10.158990,1.683349
Hook_1498.mtx,parallel,-O3,guided,10000,4,1,18.141985,20.762693,3.440388
Hook_1498.mtx,parallel,-O3,guided,10000,4,2,22.513866,16.730865,2.772312
Hook_1498.mtx,parallel,-O3,guided,10000,4,3,23.347139,16.133731,2.673367
Hook_1498.mtx,parallel,-O3,guided,10000,4,4,20.782948,18.124304,3.003206
Hook_1498.mtx,parallel,-O3,guided,10000,4,5,17.982960,20.946300,3.470812
Hook_1498.mtx,parallel,-O3,guided,10000,4,6,20.455837,18.414131,3.051230
Hook_1498.mtx,parallel,-O3,guided,10000,4,7,23.468018,16.050630,2.659597
Hook_1498.mtx,parallel,-O3,guided,10000,4,8,17.081976,22.051106,3.653879
Hook_1498.mtx,parallel,-O3,guided,10000,4,9,17.107964,22.017610,3.648328
Hook_1498.mtx,parallel,-O3,guided,10000,4,10,20.549059,18.330594,3.037388
Hook_1498.mtx,parallel,-O3,guided,10000,8,1,17.708063,21.271466,3.524692
Hook_1498.mtx,parallel,-O3,guided,10000,8,2,15.087128,24.966745,4.137001
Hook_1498.mtx,parallel,-O3,guided,10000,8,3,16.928911,22.250484,3.686916
Hook_1498.mtx,parallel,-O3,guided,10000,8,4,16.589165,22.706174,3.762424
Hook_1498.mtx,parallel,-O3,guided,10000,8,5,15.780926,23.869098,3.955121
Hook_1498.mtx,parallel,-O3,guided,10000,8,6,19.786835,19.036722,3.154394
Hook_1498.mtx,parallel,-O3,guided,10000,8,7,19.349098,19.467391,3.225756
Hook_1498.mtx,parallel,-O3,guided,10000,8,8,17.493963,21.531797,3.567829
Hook_1498.mtx,parallel,-O3,guided,10000,8,9,15.809059,23.826621,3.948082
Hook_1498.mtx,parallel,-O3,guided,10000,8,10,15.305996,24.609732,4.077844
Hook_1498.mtx,parallel,-O3,guided,10000,16,1,18.071890,20.843225,3.453732
Hook_1498.mtx,parallel,-O3,guided,10000,16,2,15.767097,23.890032,3.958590
Hook_1498.mtx,parallel,-O3,guided,10000,16,3,15.434027,24.405586,4.044017
Hook_1498.mtx,parallel,-O3,guided,10000,16,4,15.347004,24.543974,4.066948
Hook_1498.mtx,parallel,-O3,guided,10000,16,5,15.758991,23.902321,3.960626
Hook_1498.mtx,parallel,-O3,guided,10000,16,6,15.182018,24.810697,4.111144
Hook_1498.mtx,parallel,-O3,guided,10000,16,7,23.509026,16.022632,2.654958
Hook_1498.mtx,parallel,-O3,guided,10000,16,8,16.942024,22.233262,3.684062
Hook_1498.mtx,parallel,-O3,guided,10000,16,9,16.199827,23.251882,3.852848
Hook_1498.mtx,parallel,-O3,guided,10000,16,10,13.730049,27.434458,4.545903
Hook_1498.mtx,parallel,-O3,guided,10000,32,1,37.317038,10.093954,1.672573
Hook_1498.mtx,parallel,-O3,guided,10000,32,2,66.220045,5.688254,0.942546
Hook_1498.mtx,parallel,-O3,guided,10000,32,3,45.306921,8.313883,1.377614
Hook_1498.mtx,parallel,-O3,guided,10000,32,4,26.250839,14.349121,2.377656
Hook_1498.mtx,parallel,-O3,guided,10000,32,5,95.580816,3.940921,0.653013
Hook_1498.mtx,parallel,-O3,guided,10000,32,6,83.235979,4.525404,0.749862
Hook_1498.mtx,parallel,-O3,guided,10000,32,7,69.947004,5.385169,0.892325
Hook_1498.mtx,parallel,-O3,guided,10000,32,8,43.446064,8.669979,1.436620
Hook_1498.mtx,parallel,-O3,guided,10000,32,9,61.801910,6.094900,1.009928
Hook_1498.mtx,parallel,-O3,guided,10000,32,10,54.418087,6.921898,1.146962
Hook_1498.mtx,parallel,-O3,guided,10000,64,1,236.819029,1.590567,0.263558
Hook_1498.mtx,parallel,-O3,guided,10000,64,2,272.969007,1.379924,0.228654
Hook_1498.mtx,parallel,-O3,guided,10000,64,3,207.000971,1.819685,0.301523
Hook_1498.mtx,parallel,-O3,guided,10000,64,4,211.255074,1.783041,0.295451
Hook_1498.mtx,parallel,-O3,guided,10000,64,5,225.772142,1.668392,0.276453
Hook_1498.mtx,parallel,-O3,guided,10000,64,6,192.520142,1.956556,0.324202
Hook_1498.mtx,parallel,-O3,guided,10000,64,7,96.319914,3.910681,0.648002
Hook_1498.mtx,parallel,-O3,guided,10000,64,8,86.737871,4.342699,0.719587
Hook_1498.mtx,parallel,-O3,guided,10000,64,9,33.801794,11.143683,1.846513
Hook_1498.mtx,parallel,-O3,guided,10000,64,10,163.284063,2.306878,0.382251
msdoor.mtx,parallel,-O3,static,1,1,1,16.355991,7.530874,1.262950
msdoor.mtx,parallel,-O3,static,1,1,2,14.769077,8.340054,1.398652
msdoor.mtx,parallel,-O3,static,1,1,3,17.904043,6.879726,1.153750
msdoor.mtx,parallel,-O3,static,1,1,4,13.078928,9.417814,1.579395
msdoor.mtx,parallel,-O3,static,1,1,5,13.013124,9.465437,1.587382
msdoor.mtx,parallel,-O3,static,1,1,6,12.603998,9.772685,1.638908
msdoor.mtx,parallel,-O3,static,1,1,7,57.644129,2.136816,0.358350
msdoor.mtx,parallel,-O3,static,1,1,8,40.724039,3.024624,0.507238
msdoor.mtx,parallel,-O3,static,1,1,9,22.814035,5.399085,0.905443
msdoor.mtx,parallel,-O3,static,1,1,10,13.722897,8.975868,1.505280
msdoor.mtx,parallel,-O3,static,1,2,1,24.280071,5.073087,0.850772
msdoor.mtx,parallel,-O3,static,1,2,2,25.109053,4.905598,0.822683
msdoor.mtx,parallel,-O3,static,1,2,3,24.377823,5.052744,0.847360
msdoor.mtx,parallel,-O3,static,1,2,4,25.187969,4.890228,0.820106
msdoor.mtx,parallel,-O3,static,1,2,5,28.822899,4.273509,0.716680
msdoor.mtx,parallel,-O3,static,1,2,6,80.448151,1.531109,0.256772
msdoor.mtx,parallel,-O3,static,1,2,7,50.456047,2.441232,0.409402
msdoor.mtx,parallel,-O3,static,1,2,8,24.530888,5.021217,0.842073
msdoor.mtx,parallel,-O3,static,1,2,9,23.481131,5.245698,0.879719
msdoor.mtx,parallel,-O3,static,1,2,10,29.089928,4.234280,0.710101
msdoor.mtx,parallel,-O3,static,1,4,1,22.445917,5.487631,0.920292
msdoor.mtx,parallel,-O3,static,1,4,2,68.057060,1.809877,0.303522
msdoor.mtx,parallel,-O3,static,1,4,3,17.790079,6.923798,1.161141
msdoor.mtx,parallel,-O3,static,1,4,4,17.307997,7.116647,1.193483
msdoor.mtx,parallel,-O3,static,1,4,5,16.975164,7.256184,1.216884
msdoor.mtx,parallel,-O3,static,1,4,6,17.004967,7.243467,1.214751
msdoor.mtx,parallel,-O3,static,1,4,7,15.764952,7.813212,1.310299
msdoor.mtx,parallel,-O3,static,1,4,8,17.058849,7.220587,1.210914
msdoor.mtx,parallel,-O3,static,1,4,9,15.078068,8.169144,1.369990
msdoor.mtx,parallel,-O3,static,1,4,10,46.360970,2.656867,0.445564
msdoor.mtx,parallel,-O3,static,1,8,1,15.339136,8.030107,1.346673
msdoor.mtx,parallel,-O3,static,1,8,2,14.791965,8.327150,1.396488
msdoor.mtx,parallel,-O3,static,1,8,3,14.752150,8.349624,1.400257
msdoor.mtx,parallel,-O3,static,1,8,4,14.262915,8.636027,1.448287
msdoor.mtx,parallel,-O3,static,1,8,5,24.309158,5.067017,0.849754
msdoor.mtx,parallel,-O3,static,1,8,6,25.268078,4.874724,0.817506
msdoor.mtx,parallel,-O3,static,1,8,7,28.301001,4.352316,0.729896
msdoor.mtx,parallel,-O3,static,1,8,8,19.933939,6.179156,1.036263
msdoor.mtx,parallel,-O3,static,1,8,9,26.839018,4.589397,0.769656
msdoor.mtx,parallel,-O3,static,1,8,10,18.158913,6.783165,1.137557
msdoor.mtx,parallel,-O3,static,1,16,1,12.629986,9.752577,1.635536
msdoor.mtx,parallel,-O3,static,1,16,2,12.243032,10.060817,1.687229
msdoor.mtx,parallel,-O3,static,1,16,3,15.666962,7.862080,1.318494
msdoor.mtx,parallel,-O3,static,1,16,4,28.716087,4.289404,0.719346
msdoor.mtx,parallel,-O3,static,1,16,5,13.263941,9.286449,1.557365
msdoor.mtx,parallel,-O3,static,1,16,6,13.203859,9.328705,1.564452
msdoor.mtx,parallel,-O3,static,1,16,7,12.236118,10.066502,1.688182
msdoor.mtx,parallel,-O3,static,1,16,8,11.038065,11.159104,1.871415
msdoor.mtx,parallel,-O3,static,1,16,9,10.593176,11.627760,1.950010
msdoor.mtx,parallel,-O3,static,1,16,10,11.112213,11.084642,1.858927
msdoor.mtx,parallel,-O3,static,1,32,1,8.251905,14.926845,2.503276
msdoor.mtx,parallel,-O3,static,1,32,2,7.720947,15.953342,2.675423
msdoor.mtx,parallel,-O3,static,1,32,3,7.445097,16.544433,2.774551
msdoor.mtx,parallel,-O3,static,1,32,4,7.561207,16.290377,2.731945
msdoor.mtx,parallel,-O3,static,1,32,5,7.015944,17.556428,2.944265
msdoor.mtx,parallel,-O3,static,1,32,6,6.793022,18.132564,3.040885
msdoor.mtx,parallel,-O3,static,1,32,7,6.705046,18.370480,3.080784
msdoor.mtx,parallel,-O3,static,1,32,8,6.948948,17.725692,2.972651
msdoor.mtx,parallel,-O3,static,1,32,9,6.747961,18.253649,3.061191
msdoor.mtx,parallel,-O3,static,1,32,10,7.078886,17.400324,2.918086
msdoor.mtx,parallel,-O3,static,1,64,1,7.170916,17.177013,2.880636
msdoor.mtx,parallel,-O3,static,1,64,2,6.475925,19.020434,3.189783
msdoor.mtx,parallel,-O3,static,1,64,3,6.227016,19.780727,3.317287
msdoor.mtx,parallel,-O3,static,1,64,4,6.270885,19.642347,3.294080
msdoor.mtx,parallel,-O3,static,1,64,5,5.828142,21.134507,3.544320
msdoor.mtx,parallel,-O3,static,1,64,6,5.759001,21.388243,3.586872
msdoor.mtx,parallel,-O3,static,1,64,7,5.655050,21.781400,3.652805
msdoor.mtx,parallel,-O3,static,1,64,8,5.479813,22.477942,3.769618
msdoor.mtx,parallel,-O3,static,1,64,9,5.427122,22.696174,3.806216
msdoor.mtx,parallel,-O3,static,1,64,10,5.398035,22.818472,3.826725
msdoor.mtx,parallel,-O3,static,10,1,1,12.423992,9.914278,1.662654
msdoor.mtx,parallel,-O3,static,10,1,2,12.322903,9.995608,1.676293
msdoor.mtx,parallel,-O3,static,10,1,3,12.228012,10.073175,1.689301
msdoor.mtx,parallel,-O3,static,10,1,4,12.428999,9.910284,1.661984
msdoor.mtx,parallel,-O3,static,10,1,5,12.537956,9.824162,1.647541
msdoor.mtx,parallel,-O3,static,10,1,6,12.522936,9.835945,1.649517
msdoor.mtx,parallel,-O3,static,10,1,7,12.159824,10.129662,1.698774
msdoor.mtx,parallel,-O3,static,10,1,8,12.218952,10.080644,1.690554
msdoor.mtx,parallel,-O3,static,10,1,9,12.178183,10.114392,1.696214
msdoor.mtx,parallel,-O3,static,10,1,10,11.970997,10.289445,1.725570
msdoor.mtx,parallel,-O3,static,10,2,1,21.742821,5.665084,0.950051
msdoor.mtx,parallel,-O3,static,10,2,2,22.673845,5.432467,0.911041
msdoor.mtx,parallel,-O3,static,10,2,3,22.774935,5.408354,0.906997
msdoor.mtx,parallel,-O3,static,10,2,4,22.286177,5.526965,0.926888
msdoor.mtx,parallel,-O3,static,10,2,5,23.185968,5.312476,0.890918
msdoor.mtx,parallel,-O3,static,10,2,6,21.604061,5.701470,0.956153
msdoor.mtx,parallel,-O3,static,10,2,7,19.883156,6.194938,1.038909
msdoor.mtx,parallel,-O3,static,10,2,8,20.194769,6.099347,1.022879
msdoor.mtx,parallel,-O3,static,10,2,9,19.757032,6.234484,1.045542
msdoor.mtx,parallel,-O3,static,10,2,10,19.473076,6.325396,1.060788
msdoor.mtx,parallel,-O3,static,10,4,1,11.955976,10.302371,1.727738
msdoor.mtx,parallel,-O3,static,10,4,2,12.983799,9.486816,1.590967
msdoor.mtx,parallel,-O3,static,10,4,3,12.398005,9.935059,1.666139
msdoor.mtx,parallel,-O3,static,10,4,4,12.428999,9.910284,1.661984
msdoor.mtx,parallel,-O3,static,10,4,5,11.963844,10.295596,1.726602
msdoor.mtx,parallel,-O3,static,10,4,6,11.348963,10.853407,1.820149
msdoor.mtx,parallel,-O3,static,10,4,7,12.406111,9.928568,1.665050
msdoor.mtx,parallel,-O3,static,10,4,8,12.734890,9.672240,1.622063
msdoor.mtx,parallel,-O3,static,10,4,9,12.797117,9.625208,1.614176
msdoor.mtx,parallel,-O3,static,10,4,10,12.192965,10.102130,1.694157
msdoor.mtx,parallel,-O3,static,10,8,1,9.520054,12.938468,2.169819
msdoor.mtx,parallel,-O3,static,10,8,2,9.201050,13.387050,2.245048
msdoor.mtx,parallel,-O3,static,10,8,3,8.556843,14.394902,2.414068
msdoor.mtx,parallel,-O3,static,10,8,4,8.831024,13.947976,2.339117
