rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,matrix
8,128,6,0.619821787,0.619801521,3066,2573,6132,Andrews
8,128,7,0.417017460,0.416913748,3066,2573,6132,Andrews
8,128,8,0.006563902,0.006543159,3066,2573,6132,Andrews
8,128,9,0.004429579,0.004409075,3066,2573,6132,Andrews
20,128,0,0.003526449,0.003477812,3146,2651,6292,Andrews
20,128,1,0.205543280,0.205490112,3146,2651,6292,Andrews
20,128,2,0.005086184,0.005034924,3146,2651,6292,Andrews
20,128,3,0.210295916,0.210242033,3146,2651,6292,Andrews
20,128,4,0.214120388,0.214049339,3146,2651,6292,Andrews
20,128,5,0.213347912,0.213267803,3146,2651,6292,Andrews
20,128,6,0.619863033,0.619795799,3146,2651,6292,Andrews
20,128,7,0.416663170,0.416511774,3146,2651,6292,Andrews
20,128,8,0.006540060,0.006496429,3146,2651,6292,Andrews
20,128,9,0.004427671,0.004388571,3146,2651,6292,Andrews
10,128,0,0.003499508,0.003470421,3130,2629,6260,Andrews
10,128,1,0.205836058,0.205798626,3130,2629,6260,Andrews
10,128,2,0.005186319,0.005160809,3130,2629,6260,Andrews
10,128,3,0.210212231,0.210180521,3130,2629,6260,Andrews
10,128,4,0.214167833,0.214129925,3130,2629,6260,Andrews
10,128,5,0.213302612,0.213254929,3130,2629,6260,Andrews
18,128,0,0.003547907,0.003511906,3134,2627,6268,Andrews
18,128,1,0.205524206,0.205471516,3134,2627,6268,Andrews
18,128,2,0.005136013,0.005059719,3134,2627,6268,Andrews
18,128,3,0.210304499,0.210249662,3134,2627,6268,Andrews
18,128,4,0.214103222,0.214050770,3134,2627,6268,Andrews
18,128,5,0.213350534,0.213245630,3134,2627,6268,Andrews
18,128,6,0.619821548,0.619788408,3134,2627,6268,Andrews
18,128,7,0.417429686,0.416935682,3134,2627,6268,Andrews
18,128,8,0.006552935,0.006531000,3134,2627,6268,Andrews
18,128,9,0.004419327,0.004400015,3134,2627,6268,Andrews
4,128,0,0.003515959,0.003488779,3097,2601,6194,Andrews
4,128,1,0.205833673,0.205797434,3097,2601,6194,Andrews
4,128,2,0.005227327,0.005201101,3097,2601,6194,Andrews
4,128,3,0.210212469,0.210179090,3097,2601,6194,Andrews
4,128,4,0.214174032,0.214132547,3097,2601,6194,Andrews
4,128,5,0.213315010,0.213262558,3097,2601,6194,Andrews
4,128,6,0.619839430,0.619794846,3097,2601,6194,Andrews
4,128,7,0.413111448,0.412974834,3097,2601,6194,Andrews
10,128,6,0.619834900,0.619791031,3130,2629,6260,Andrews
10,128,7,0.416986942,0.416855574,3130,2629,6260,Andrews
10,128,8,0.006566763,0.006534576,3130,2629,6260,Andrews
10,128,9,0.004433393,0.004410028,3130,2629,6260,Andrews
3,128,0,0.003194094,0.003157377,3160,2661,6320,Andrews
3,128,1,0.205847502,0.205791473,3160,2661,6320,Andrews
3,128,2,0.005236387,0.005189419,3160,2661,6320,Andrews
3,128,3,0.210224390,0.210169315,3160,2661,6320,Andrews
3,128,4,0.214216948,0.214130402,3160,2661,6320,Andrews
3,128,5,0.213351727,0.213255644,3160,2661,6320,Andrews
3,128,6,0.619859219,0.619791746,3160,2661,6320,Andrews
3,128,7,0.412883043,0.412735224,3160,2661,6320,Andrews
3,128,8,0.006565809,0.006509304,3160,2661,6320,Andrews
3,128,9,0.004442215,0.004410982,3160,2661,6320,Andrews
4,128,8,0.006575346,0.006542444,3097,2601,6194,Andrews
4,128,9,0.004431486,0.004408598,3097,2601,6194,Andrews
9,128,0,0.003490448,0.003461361,3184,2694,6368,Andrews
9,128,1,0.205828667,0.205787897,3184,2694,6368,Andrews
9,128,2,0.005194902,0.005166292,3184,2694,6368,Andrews
9,128,3,0.210209131,0.210173130,3184,2694,6368,Andrews
9,128,4,0.214172602,0.214132071,3184,2694,6368,Andrews
9,128,5,0.213309526,0.213253975,3184,2694,6368,Andrews
9,128,6,0.619847059,0.619799376,3184,2694,6368,Andrews
9,128,7,0.416983604,0.416851521,3184,2694,6368,Andrews
9,128,8,0.006543636,0.006512880,3184,2694,6368,Andrews
9,128,9,0.004437208,0.004414082,3184,2694,6368,Andrews
0,1,0,0.000087261,0.000000477,28675,0,57350,bcsstk27
0,1,1,0.000087023,0.000000477,28675,0,57350,bcsstk27
0,1,2,0.000086784,0.000000238,28675,0,57350,bcsstk27
0,1,3,0.000087023,0.000000238,28675,0,57350,bcsstk27
0,1,4,0.000086784,0.000000238,28675,0,57350,bcsstk27
0,1,5,0.000087023,0.000000238,28675,0,57350,bcsstk27
0,1,6,0.000091076,0.000000238,28675,0,57350,bcsstk27
0,1,7,0.000086784,0.000000238,28675,0,57350,bcsstk27
0,1,8,0.000086546,0.000000238,28675,0,57350,bcsstk27
0,1,9,0.000087023,0.000000477,28675,0,57350,bcsstk27
0,2,0,0.000071049,0.000026464,14624,7303,29248,bcsstk27
0,2,1,0.000068903,0.000024796,14624,7303,29248,bcsstk27
0,2,2,0.000068665,0.000024796,14624,7303,29248,bcsstk27
0,2,3,0.000068665,0.000024557,14624,7303,29248,bcsstk27
0,2,4,0.000068665,0.000024796,14624,7303,29248,bcsstk27
0,2,5,0.000068665,0.000024796,14624,7303,29248,bcsstk27
0,2,6,0.000068426,0.000024557,14624,7303,29248,bcsstk27
1,2,0,0.000067711,0.000022650,14051,6730,28102,bcsstk27
1,2,1,0.000065804,0.000021458,14051,6730,28102,bcsstk27
1,2,2,0.000071287,0.000026941,14051,6730,28102,bcsstk27
1,2,3,0.000071526,0.000027180,14051,6730,28102,bcsstk27
0,2,7,0.000069857,0.000025988,14624,7303,29248,bcsstk27
0,2,8,0.000069141,0.000025272,14624,7303,29248,bcsstk27
0,2,9,0.000069380,0.000025511,14624,7303,29248,bcsstk27
1,2,4,0.000070810,0.000026703,14051,6730,28102,bcsstk27
1,2,5,0.000070333,0.000026464,14051,6730,28102,bcsstk27
1,2,6,0.000071287,0.000026703,14051,6730,28102,bcsstk27
1,2,7,0.000072002,0.000027895,14051,6730,28102,bcsstk27
1,2,8,0.000071287,0.000026941,14051,6730,28102,bcsstk27
1,2,9,0.000072002,0.000027895,14051,6730,28102,bcsstk27
0,4,0,0.000050306,0.000025749,7317,5395,14634,bcsstk27
0,4,1,0.000043154,0.000019073,7317,5395,14634,bcsstk27
0,4,2,0.000045061,0.000021219,7317,5395,14634,bcsstk27
0,4,3,0.000043869,0.000020027,7317,5395,14634,bcsstk27
0,4,4,0.000044346,0.000020504,7317,5395,14634,bcsstk27
0,4,5,0.000044346,0.000020504,7317,5395,14634,bcsstk27
1,4,0,0.000049353,0.000025988,7016,5098,14032,bcsstk27
1,4,1,0.000042439,0.000019789,7016,5098,14032,bcsstk27
1,4,2,0.000043154,0.000020027,7016,5098,14032,bcsstk27
1,4,3,0.000042915,0.000020266,7016,5098,14032,bcsstk27
1,4,4,0.000042677,0.000020027,7016,5098,14032,bcsstk27
2,4,0,0.000049591,0.000023127,7307,5390,14614,bcsstk27
2,4,1,0.000040531,0.000016451,7307,5390,14614,bcsstk27
2,4,2,0.000039816,0.000015974,7307,5390,14614,bcsstk27
2,4,3,0.000040293,0.000016451,7307,5390,14614,bcsstk27
2,4,4,0.000040054,0.000016451,7307,5390,14614,bcsstk27
2,4,5,0.000040293,0.000016689,7307,5390,14614,bcsstk27
2,4,6,0.000040293,0.000016689,7307,5390,14614,bcsstk27
3,4,0,0.000047684,0.000022888,7035,5115,14070,bcsstk27
3,4,1,0.000039577,0.000016928,7035,5115,14070,bcsstk27
3,4,2,0.000041008,0.000018597,7035,5115,14070,bcsstk27
3,4,3,0.000041008,0.000018358,7035,5115,14070,bcsstk27
3,4,4,0.000040531,0.000017881,7035,5115,14070,bcsstk27
3,4,5,0.000041008,0.000018597,7035,5115,14070,bcsstk27
3,4,6,0.000041485,0.000018835,7035,5115,14070,bcsstk27
3,4,7,0.000041008,0.000018358,7035,5115,14070,bcsstk27
3,4,8,0.000041246,0.000018597,7035,5115,14070,bcsstk27
3,4,9,0.000041008,0.000018358,7035,5115,14070,bcsstk27
0,4,6,0.000044823,0.000020981,7317,5395,14634,bcsstk27
0,4,7,0.000044107,0.000020266,7317,5395,14634,bcsstk27
0,4,8,0.000044107,0.000020027,7317,5395,14634,bcsstk27
0,4,9,0.000043869,0.000020266,7317,5395,14634,bcsstk27
1,4,5,0.000043392,0.000020742,7016,5098,14032,bcsstk27
1,4,6,0.000043869,0.000021219,7016,5098,14032,bcsstk27
1,4,7,0.000042915,0.000020027,7016,5098,14032,bcsstk27
1,4,8,0.000042915,0.000020504,7016,5098,14032,bcsstk27
1,4,9,0.000043392,0.000020742,7016,5098,14032,bcsstk27
2,4,7,0.000039816,0.000016212,7307,5390,14614,bcsstk27
2,4,8,0.000040293,0.000016451,7307,5390,14614,bcsstk27
2,4,9,0.000040293,0.000016451,7307,5390,14614,bcsstk27
0,8,0,0.000028610,0.000016212,3667,3137,7334,bcsstk27
0,8,1,0.000027657,0.000015497,3667,3137,7334,bcsstk27
0,8,2,0.000028372,0.000016451,3667,3137,7334,bcsstk27
0,8,3,0.000027657,0.000015497,3667,3137,7334,bcsstk27
0,8,4,0.000034332,0.000015259,3667,3137,7334,bcsstk27
0,8,5,0.000028372,0.000016451,3667,3137,7334,bcsstk27
0,8,6,0.000027180,0.000015259,3667,3137,7334,bcsstk27
0,8,7,0.000026703,0.000014782,3667,3137,7334,bcsstk27
0,8,8,0.000028849,0.000016928,3667,3137,7334,bcsstk27
0,8,9,0.000027657,0.000015736,3667,3137,7334,bcsstk27
2,8,0,0.000028849,0.000015497,3641,3116,7282,bcsstk27
2,8,1,0.000029087,0.000016451,3641,3116,7282,bcsstk27
2,8,2,0.000028849,0.000016212,3641,3116,7282,bcsstk27
2,8,3,0.000028849,0.000016212,3641,3116,7282,bcsstk27
2,8,4,0.000035048,0.000015974,3641,3116,7282,bcsstk27
2,8,5,0.000029087,0.000016212,3641,3116,7282,bcsstk27
3,8,0,0.000029087,0.000016451,3500,2973,7000,bcsstk27
3,8,1,0.000029802,0.000017643,3500,2973,7000,bcsstk27
3,8,2,0.000028849,0.000016928,3500,2973,7000,bcsstk27
3,8,3,0.000027895,0.000016212,3500,2973,7000,bcsstk27
3,8,4,0.000033855,0.000017405,3500,2973,7000,bcsstk27
3,8,5,0.000029564,0.000017881,3500,2973,7000,bcsstk27
3,8,6,0.000029325,0.000017643,3500,2973,7000,bcsstk27
3,8,7,0.000028372,0.000016451,3500,2973,7000,bcsstk27
3,8,8,0.000029325,0.000017405,3500,2973,7000,bcsstk27
3,8,9,0.000027895,0.000016212,3500,2973,7000,bcsstk27
1,8,0,0.000028849,0.000015974,3509,2981,7018,bcsstk27
1,8,1,0.000027895,0.000015259,3509,2981,7018,bcsstk27
1,8,2,0.000027180,0.000014782,3509,2981,7018,bcsstk27
1,8,3,0.000028849,0.000016451,3509,2981,7018,bcsstk27
1,8,4,0.000033379,0.000015497,3509,2981,7018,bcsstk27
1,8,5,0.000028610,0.000016451,3509,2981,7018,bcsstk27
1,8,6,0.000028372,0.000016212,3509,2981,7018,bcsstk27
1,8,7,0.000026703,0.000014305,3509,2981,7018,bcsstk27
1,8,8,0.000027895,0.000015736,3509,2981,7018,bcsstk27
1,8,9,0.000027657,0.000015497,3509,2981,7018,bcsstk27
2,8,6,0.000029325,0.000016451,3641,3116,7282,bcsstk27
2,8,7,0.000028849,0.000016212,3641,3116,7282,bcsstk27
2,8,8,0.000029087,0.000016451,3641,3116,7282,bcsstk27
2,8,9,0.000027895,0.000015020,3641,3116,7282,bcsstk27
4,8,0,0.000027657,0.000015259,3650,3122,7300,bcsstk27
4,8,1,0.000027180,0.000015259,3650,3122,7300,bcsstk27
4,8,2,0.000028133,0.000016451,3650,3122,7300,bcsstk27
4,8,3,0.000028133,0.000016451,3650,3122,7300,bcsstk27
4,8,4,0.000034094,0.000015736,3650,3122,7300,bcsstk27
4,8,5,0.000028372,0.000016689,3650,3122,7300,bcsstk27
4,8,6,0.000026941,0.000015259,3650,3122,7300,bcsstk27
4,8,7,0.000027418,0.000015736,3650,3122,7300,bcsstk27
4,8,8,0.000027657,0.000015974,3650,3122,7300,bcsstk27
4,8,9,0.000027895,0.000016212,3650,3122,7300,bcsstk27
5,8,0,0.000030279,0.000017166,3507,2978,7014,bcsstk27
5,8,1,0.000027657,0.000015259,3507,2978,7014,bcsstk27
5,8,2,0.000028133,0.000015497,3507,2978,7014,bcsstk27
5,8,3,0.000027180,0.000014782,3507,2978,7014,bcsstk27
5,8,4,0.000033140,0.000015259,3507,2978,7014,bcsstk27
5,8,5,0.000028849,0.000016451,3507,2978,7014,bcsstk27
5,8,6,0.000027418,0.000015259,3507,2978,7014,bcsstk27
5,8,7,0.000027180,0.000014782,3507,2978,7014,bcsstk27
5,8,8,0.000026941,0.000014782,3507,2978,7014,bcsstk27
5,8,9,0.000027180,0.000015020,3507,2978,7014,bcsstk27
6,8,0,0.000028849,0.000015974,3666,3135,7332,bcsstk27
6,8,1,0.000028610,0.000016212,3666,3135,7332,bcsstk27
6,8,2,0.000028133,0.000015497,3666,3135,7332,bcsstk27
6,8,3,0.000027895,0.000015259,3666,3135,7332,bcsstk27
6,8,4,0.000034332,0.000015736,3666,3135,7332,bcsstk27
6,8,5,0.000028133,0.000015736,3666,3135,7332,bcsstk27
6,8,6,0.000027418,0.000015020,3666,3135,7332,bcsstk27
6,8,7,0.000027418,0.000015020,3666,3135,7332,bcsstk27
6,8,8,0.000028372,0.000015736,3666,3135,7332,bcsstk27
6,8,9,0.000027895,0.000015736,3666,3135,7332,bcsstk27
7,8,0,0.000028372,0.000016451,3535,3004,7070,bcsstk27
7,8,1,0.000026703,0.000015020,3535,3004,7070,bcsstk27
7,8,2,0.000027657,0.000015974,3535,3004,7070,bcsstk27
7,8,3,0.000026941,0.000015497,3535,3004,7070,bcsstk27
7,8,4,0.000033379,0.000015497,3535,3004,7070,bcsstk27
7,8,5,0.000028133,0.000016689,3535,3004,7070,bcsstk27
7,8,6,0.000026226,0.000014782,3535,3004,7070,bcsstk27
7,8,7,0.000027418,0.000015497,3535,3004,7070,bcsstk27
7,8,8,0.000026226,0.000014782,3535,3004,7070,bcsstk27
7,8,9,0.000026703,0.000015259,3535,3004,7070,bcsstk27
1,16,0,0.000024319,0.000017643,1756,1610,3512,bcsstk27
1,16,1,0.000029087,0.000022888,1756,1610,3512,bcsstk27
1,16,2,0.000025988,0.000019789,1756,1610,3512,bcsstk27
1,16,3,0.000024557,0.000018358,1756,1610,3512,bcsstk27
1,16,4,0.000024557,0.000018597,1756,1610,3512,bcsstk27
9,16,0,0.000024319,0.000017643,1753,1608,3506,bcsstk27
9,16,1,0.000023127,0.000016928,1753,1608,3506,bcsstk27
9,16,2,0.000027895,0.000021696,1753,1608,3506,bcsstk27
9,16,3,0.000025034,0.000018835,1753,1608,3506,bcsstk27
9,16,4,0.000023127,0.000016928,1753,1608,3506,bcsstk27
9,16,5,0.000022888,0.000016689,1753,1608,3506,bcsstk27
9,16,6,0.000024080,0.000017881,1753,1608,3506,bcsstk27
9,16,7,0.000024319,0.000018120,1753,1608,3506,bcsstk27
9,16,8,0.000024319,0.000018120,1753,1608,3506,bcsstk27
9,16,9,0.000024319,0.000017881,1753,1608,3506,bcsstk27
1,16,5,0.000024557,0.000018358,1756,1610,3512,bcsstk27
1,16,6,0.000024796,0.000018358,1756,1610,3512,bcsstk27
1,16,7,0.000024080,0.000017881,1756,1610,3512,bcsstk27
1,16,8,0.000025272,0.000019073,1756,1610,3512,bcsstk27
1,16,9,0.000024557,0.000018120,1756,1610,3512,bcsstk27
2,16,0,0.000025272,0.000018120,1830,1684,3660,bcsstk27
2,16,1,0.000028849,0.000022173,1830,1684,3660,bcsstk27
2,16,2,0.000039339,0.000032663,1830,1684,3660,bcsstk27
2,16,3,0.000023603,0.000017166,1830,1684,3660,bcsstk27
2,16,4,0.000023603,0.000017166,1830,1684,3660,bcsstk27
2,16,5,0.000024319,0.000017643,1830,1684,3660,bcsstk27
2,16,6,0.000023842,0.000017405,1830,1684,3660,bcsstk27
2,16,7,0.000024557,0.000018120,1830,1684,3660,bcsstk27
2,16,8,0.000022888,0.000016451,1830,1684,3660,bcsstk27
2,16,9,0.000024796,0.000018120,1830,1684,3660,bcsstk27
3,16,0,0.000023127,0.000016451,1739,1594,3478,bcsstk27
3,16,1,0.000027657,0.000021219,1739,1594,3478,bcsstk27
3,16,2,0.000025511,0.000019073,1739,1594,3478,bcsstk27
3,16,3,0.000023842,0.000017643,1739,1594,3478,bcsstk27
3,16,4,0.000025034,0.000018597,1739,1594,3478,bcsstk27
3,16,5,0.000025034,0.000018835,1739,1594,3478,bcsstk27
3,16,6,0.000024796,0.000018597,1739,1594,3478,bcsstk27
3,16,7,0.000025511,0.000019312,1739,1594,3478,bcsstk27
3,16,8,0.000024557,0.000018358,1739,1594,3478,bcsstk27
3,16,9,0.000024080,0.000017881,1739,1594,3478,bcsstk27
6,16,0,0.000026464,0.000019312,1833,1684,3666,bcsstk27
6,16,1,0.000026941,0.000019789,1833,1684,3666,bcsstk27
6,16,2,0.000042200,0.000035524,1833,1684,3666,bcsstk27
6,16,3,0.000026464,0.000020027,1833,1684,3666,bcsstk27
6,16,4,0.000026703,0.000020027,1833,1684,3666,bcsstk27
6,16,5,0.000026941,0.000020504,1833,1684,3666,bcsstk27
6,16,6,0.000026941,0.000020504,1833,1684,3666,bcsstk27
6,16,7,0.000025511,0.000019073,1833,1684,3666,bcsstk27
6,16,8,0.000026464,0.000020027,1833,1684,3666,bcsstk27
6,16,9,0.000027418,0.000020981,1833,1684,3666,bcsstk27
7,16,0,0.000024319,0.000017166,1774,1625,3548,bcsstk27
7,16,1,0.000025749,0.000019073,1774,1625,3548,bcsstk27
7,16,2,0.000025511,0.000018597,1774,1625,3548,bcsstk27
7,16,3,0.000023842,0.000017166,1774,1625,3548,bcsstk27
7,16,4,0.000023842,0.000017405,1774,1625,3548,bcsstk27
7,16,5,0.000022888,0.000016689,1774,1625,3548,bcsstk27
7,16,6,0.000023127,0.000016689,1774,1625,3548,bcsstk27
7,16,7,0.000023842,0.000017405,1774,1625,3548,bcsstk27
7,16,8,0.000026226,0.000019789,1774,1625,3548,bcsstk27
7,16,9,0.000023127,0.000016689,1774,1625,3548,bcsstk27
10,16,0,0.000024319,0.000017405,1811,1667,3622,bcsstk27
10,16,1,0.000025749,0.000019073,1811,1667,3622,bcsstk27
10,16,2,0.000038385,0.000031948,1811,1667,3622,bcsstk27
10,16,3,0.000023842,0.000017405,1811,1667,3622,bcsstk27
10,16,4,0.000024319,0.000017881,1811,1667,3622,bcsstk27
10,16,5,0.000023127,0.000016689,1811,1667,3622,bcsstk27
10,16,6,0.000023842,0.000017405,1811,1667,3622,bcsstk27
10,16,7,0.000023365,0.000016928,1811,1667,3622,bcsstk27
10,16,8,0.000023603,0.000017166,1811,1667,3622,bcsstk27
10,16,9,0.000023365,0.000016928,1811,1667,3622,bcsstk27
14,16,0,0.000023603,0.000016689,1833,1686,3666,bcsstk27
14,16,1,0.000025988,0.000019312,1833,1686,3666,bcsstk27
14,16,2,0.000034332,0.000027657,1833,1686,3666,bcsstk27
14,16,3,0.000023127,0.000016689,1833,1686,3666,bcsstk27
14,16,4,0.000022411,0.000015736,1833,1686,3666,bcsstk27
14,16,5,0.000023603,0.000017166,1833,1686,3666,bcsstk27
14,16,6,0.000022411,0.000016212,1833,1686,3666,bcsstk27
14,16,7,0.000023127,0.000016451,1833,1686,3666,bcsstk27
14,16,8,0.000023603,0.000017166,1833,1686,3666,bcsstk27
14,16,9,0.000022888,0.000016689,1833,1686,3666,bcsstk27
0,16,0,0.000028133,0.000020981,1838,1691,3676,bcsstk27
0,16,1,0.000030756,0.000024080,1838,1691,3676,bcsstk27
0,16,2,0.000036478,0.000030041,1838,1691,3676,bcsstk27
0,16,3,0.000026226,0.000019550,1838,1691,3676,bcsstk27
0,16,4,0.000026941,0.000020504,1838,1691,3676,bcsstk27
0,16,5,0.000027180,0.000020742,1838,1691,3676,bcsstk27
0,16,6,0.000026226,0.000020027,1838,1691,3676,bcsstk27
0,16,7,0.000027180,0.000020504,1838,1691,3676,bcsstk27
0,16,8,0.000026703,0.000020266,1838,1691,3676,bcsstk27
0,16,9,0.000028372,0.000022173,1838,1691,3676,bcsstk27
4,16,0,0.000026464,0.000019550,1828,1681,3656,bcsstk27
4,16,1,0.000027657,0.000020742,1828,1681,3656,bcsstk27
4,16,2,0.000039816,0.000033140,1828,1681,3656,bcsstk27
4,16,3,0.000027418,0.000020742,1828,1681,3656,bcsstk27
4,16,4,0.000027895,0.000021219,1828,1681,3656,bcsstk27
4,16,5,0.000026703,0.000020266,1828,1681,3656,bcsstk27
4,16,6,0.000026941,0.000020266,1828,1681,3656,bcsstk27
4,16,7,0.000026464,0.000020027,1828,1681,3656,bcsstk27
4,16,8,0.000027418,0.000020981,1828,1681,3656,bcsstk27
4,16,9,0.000027180,0.000020504,1828,1681,3656,bcsstk27
5,16,0,0.000023603,0.000016928,1747,1599,3494,bcsstk27
5,16,1,0.000026226,0.000019789,1747,1599,3494,bcsstk27
5,16,2,0.000028133,0.000021696,1747,1599,3494,bcsstk27
5,16,3,0.000023127,0.000016928,1747,1599,3494,bcsstk27
5,16,4,0.000025988,0.000019550,1747,1599,3494,bcsstk27
5,16,5,0.000023842,0.000017643,1747,1599,3494,bcsstk27
5,16,6,0.000024080,0.000017881,1747,1599,3494,bcsstk27
5,16,7,0.000024796,0.000018358,1747,1599,3494,bcsstk27
5,16,8,0.000025511,0.000019073,1747,1599,3494,bcsstk27
5,16,9,0.000024080,0.000017881,1747,1599,3494,bcsstk27
8,16,0,0.000023365,0.000016689,1829,1682,3658,bcsstk27
8,16,1,0.000024080,0.000017405,1829,1682,3658,bcsstk27
8,16,2,0.000038385,0.000031948,1829,1682,3658,bcsstk27
8,16,3,0.000024080,0.000017643,1829,1682,3658,bcsstk27
8,16,4,0.000024319,0.000018120,1829,1682,3658,bcsstk27
8,16,5,0.000023842,0.000017166,1829,1682,3658,bcsstk27
8,16,6,0.000023842,0.000017166,1829,1682,3658,bcsstk27
8,16,7,0.000024319,0.000017643,1829,1682,3658,bcsstk27
8,16,8,0.000025034,0.000018597,1829,1682,3658,bcsstk27
8,16,9,0.000025034,0.000018120,1829,1682,3658,bcsstk27
11,16,0,0.000026703,0.000019789,1761,1615,3522,bcsstk27
11,16,1,0.000032663,0.000026226,1761,1615,3522,bcsstk27
11,16,2,0.000030279,0.000023842,1761,1615,3522,bcsstk27
11,16,3,0.000025272,0.000018835,1761,1615,3522,bcsstk27
11,16,4,0.000025511,0.000019073,1761,1615,3522,bcsstk27
11,16,5,0.000025272,0.000019073,1761,1615,3522,bcsstk27
11,16,6,0.000024557,0.000018120,1761,1615,3522,bcsstk27
11,16,7,0.000024796,0.000018597,1761,1615,3522,bcsstk27
11,16,8,0.000025034,0.000018597,1761,1615,3522,bcsstk27
11,16,9,0.000024796,0.000018358,1761,1615,3522,bcsstk27
12,16,0,0.000026941,0.000020266,1822,1676,3644,bcsstk27
12,16,1,0.000028372,0.000021935,1822,1676,3644,bcsstk27
12,16,2,0.000036001,0.000029564,1822,1676,3644,bcsstk27
12,16,3,0.000024796,0.000018597,1822,1676,3644,bcsstk27
12,16,4,0.000025034,0.000018597,1822,1676,3644,bcsstk27
12,16,5,0.000025034,0.000018597,1822,1676,3644,bcsstk27
12,16,6,0.000025749,0.000019312,1822,1676,3644,bcsstk27
12,16,7,0.000025034,0.000018835,1822,1676,3644,bcsstk27
12,16,8,0.000023365,0.000017166,1822,1676,3644,bcsstk27
12,16,9,0.000024319,0.000018120,1822,1676,3644,bcsstk27
13,16,0,0.000024557,0.000017881,1760,1613,3520,bcsstk27
13,16,1,0.000026703,0.000020504,1760,1613,3520,bcsstk27
13,16,2,0.000023365,0.000017166,1760,1613,3520,bcsstk27
13,16,3,0.000023365,0.000017166,1760,1613,3520,bcsstk27
13,16,4,0.000023127,0.000016928,1760,1613,3520,bcsstk27
13,16,5,0.000022888,0.000016928,1760,1613,3520,bcsstk27
13,16,6,0.000022888,0.000016689,1760,1613,3520,bcsstk27
13,16,7,0.000022888,0.000016928,1760,1613,3520,bcsstk27
13,16,8,0.000024319,0.000018120,1760,1613,3520,bcsstk27
13,16,9,0.000022650,0.000016689,1760,1613,3520,bcsstk27
15,16,0,0.000023127,0.000016451,1761,1615,3522,bcsstk27
15,16,1,0.000024080,0.000017881,1761,1615,3522,bcsstk27
15,16,2,0.000021696,0.000015497,1761,1615,3522,bcsstk27
15,16,3,0.000020981,0.000014782,1761,1615,3522,bcsstk27
15,16,4,0.000021458,0.000015259,1761,1615,3522,bcsstk27
15,16,5,0.000022173,0.000016212,1761,1615,3522,bcsstk27
15,16,6,0.000022411,0.000016451,1761,1615,3522,bcsstk27
15,16,7,0.000022173,0.000016212,1761,1615,3522,bcsstk27
15,16,8,0.000023603,0.000017643,1761,1615,3522,bcsstk27
15,16,9,0.000023365,0.000017166,1761,1615,3522,bcsstk27
0,32,0,0.000278473,0.000274897,933,860,1866,bcsstk27
0,32,1,0.000274181,0.000271082,933,860,1866,bcsstk27
0,32,2,0.000220299,0.000217199,933,860,1866,bcsstk27
0,32,3,0.000191927,0.000188828,933,860,1866,bcsstk27
0,32,4,0.000243664,0.000240803,933,860,1866,bcsstk27
0,32,5,0.000212193,0.000209093,933,860,1866,bcsstk27
0,32,6,0.000195980,0.000192881,933,860,1866,bcsstk27
0,32,7,0.000296593,0.000293493,933,860,1866,bcsstk27
0,32,8,0.000190496,0.000187397,933,860,1866,bcsstk27
0,32,9,0.000212669,0.000209808,933,860,1866,bcsstk27
26,32,0,0.000270367,0.000266552,912,841,1824,bcsstk27
26,32,1,0.000242233,0.000238657,912,841,1824,bcsstk27
26,32,2,0.000254154,0.000250816,912,841,1824,bcsstk27
26,32,3,0.000263214,0.000259161,912,841,1824,bcsstk27
26,32,4,0.000380993,0.000377178,912,841,1824,bcsstk27
1,32,0,0.000223398,0.000219822,882,810,1764,bcsstk27
1,32,1,0.000205517,0.000202417,882,810,1764,bcsstk27
1,32,2,0.000201702,0.000198603,882,810,1764,bcsstk27
1,32,3,0.000181198,0.000177860,882,810,1764,bcsstk27
1,32,4,0.000228643,0.000225544,882,810,1764,bcsstk27
1,32,5,0.000206470,0.000203371,882,810,1764,bcsstk27
1,32,6,0.000183344,0.000180244,882,810,1764,bcsstk27
1,32,7,0.000334263,0.000331163,882,810,1764,bcsstk27
1,32,8,0.000185013,0.000182152,882,810,1764,bcsstk27
1,32,9,0.000181198,0.000178337,882,810,1764,bcsstk27
27,32,0,0.000286818,0.000283241,895,823,1790,bcsstk27
27,32,1,0.000222206,0.000218630,895,823,1790,bcsstk27
27,32,2,0.000244379,0.000240803,895,823,1790,bcsstk27
27,32,3,0.000239611,0.000236034,895,823,1790,bcsstk27
27,32,4,0.000363350,0.000359774,895,823,1790,bcsstk27
27,32,5,0.000247002,0.000243425,895,823,1790,bcsstk27
27,32,6,0.000261784,0.000258446,895,823,1790,bcsstk27
27,32,7,0.000369549,0.000365973,895,823,1790,bcsstk27
27,32,8,0.000257730,0.000254154,895,823,1790,bcsstk27
27,32,9,0.000238657,0.000234842,895,823,1790,bcsstk27
2,32,0,0.000271082,0.000267029,918,846,1836,bcsstk27
2,32,1,0.000258684,0.000255108,918,846,1836,bcsstk27
2,32,2,0.000207901,0.000204325,918,846,1836,bcsstk27
2,32,3,0.000169754,0.000165701,918,846,1836,bcsstk27
2,32,4,0.000230074,0.000226498,918,846,1836,bcsstk27
2,32,5,0.000206232,0.000202656,918,846,1836,bcsstk27
2,32,6,0.000186443,0.000182629,918,846,1836,bcsstk27
2,32,7,0.000289679,0.000286102,918,846,1836,bcsstk27
