rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,matrix
70,128,7,1.314988375,1.312168121,244803,231959,489606,Hook_1498
70,128,8,1.506983995,1.498028278,244803,231959,489606,Hook_1498
70,128,9,1.573992491,1.564322472,244803,231959,489606,Hook_1498
80,128,0,1.851522684,1.850083113,243711,230853,487422,Hook_1498
80,128,1,1.595076323,1.594198704,243711,230853,487422,Hook_1498
80,128,2,2.102983952,2.099021673,243711,230853,487422,Hook_1498
80,128,3,1.851100445,1.850230694,243711,230853,487422,Hook_1498
80,128,4,1.861207724,1.860018730,243711,230853,487422,Hook_1498
80,128,5,1.845961809,1.843153954,243711,230853,487422,Hook_1498
80,128,6,1.857846498,1.857025385,243711,230853,487422,Hook_1498
80,128,7,1.579157352,1.578260899,243711,230853,487422,Hook_1498
80,128,8,1.576208353,1.573271990,243711,230853,487422,Hook_1498
80,128,9,1.839598656,1.838176727,243711,230853,487422,Hook_1498
52,128,0,1.737988234,1.734087229,244518,231643,489036,Hook_1498
52,128,1,2.041940928,2.041082859,244518,231643,489036,Hook_1498
52,128,2,1.852053404,1.851191998,244518,231643,489036,Hook_1498
52,128,3,1.844998360,1.839224100,244518,231643,489036,Hook_1498
52,128,4,1.869994402,1.867194653,244518,231643,489036,Hook_1498
52,128,5,1.578134298,1.577286482,244518,231643,489036,Hook_1498
52,128,6,1.871997595,1.869165421,244518,231643,489036,Hook_1498
52,128,7,2.103858948,2.102985859,244518,231643,489036,Hook_1498
52,128,8,1.854582310,1.851234913,244518,231643,489036,Hook_1498
52,128,9,1.995995045,1.986196518,244518,231643,489036,Hook_1498
83,128,0,1.598036528,1.597163916,243786,230957,487572,Hook_1498
83,128,1,1.331994534,1.329196930,243786,230957,487572,Hook_1498
83,128,2,1.576093197,1.575197697,243786,230957,487572,Hook_1498
83,128,3,1.585045576,1.583197355,243786,230957,487572,Hook_1498
83,128,4,1.324095249,1.323185921,243786,230957,487572,Hook_1498
83,128,5,1.596979856,1.596111059,243786,230957,487572,Hook_1498
83,128,6,1.518995047,1.516056776,243786,230957,487572,Hook_1498
83,128,7,1.592995644,1.590043306,243786,230957,487572,Hook_1498
83,128,8,1.373122215,1.370013237,243786,230957,487572,Hook_1498
83,128,9,1.578197241,1.575268745,243786,230957,487572,Hook_1498
64,128,0,1.588988543,1.581191301,243090,230222,486180,Hook_1498
64,128,1,1.764074326,1.763229847,243090,230222,486180,Hook_1498
64,128,2,1.934870720,1.934011936,243090,230222,486180,Hook_1498
64,128,3,2.087001801,1.823089123,243090,230222,486180,Hook_1498
64,128,4,1.784563303,1.781122446,243090,230222,486180,Hook_1498
64,128,5,1.842160940,1.840026855,243090,230222,486180,Hook_1498
64,128,6,1.912874222,1.912029982,243090,230222,486180,Hook_1498
64,128,7,1.841535807,1.840091705,243090,230222,486180,Hook_1498
64,128,8,1.834994078,1.826074123,243090,230222,486180,Hook_1498
64,128,9,1.885994673,1.876031637,243090,230222,486180,Hook_1498
35,128,0,1.758387089,1.757091999,242826,230035,485652,Hook_1498
35,128,1,1.757392883,1.756098747,242826,230035,485652,Hook_1498
35,128,2,1.761359215,1.760102272,242826,230035,485652,Hook_1498
35,128,3,1.761376858,1.760092020,242826,230035,485652,Hook_1498
35,128,4,1.761379242,1.760096550,242826,230035,485652,Hook_1498
35,128,5,1.761381865,1.760092258,242826,230035,485652,Hook_1498
35,128,6,1.757272005,1.756011248,242826,230035,485652,Hook_1498
35,128,7,1.768286467,1.767016888,242826,230035,485652,Hook_1498
35,128,8,1.757375956,1.756081104,242826,230035,485652,Hook_1498
35,128,9,1.768354654,1.767088413,242826,230035,485652,Hook_1498
113,128,0,1.537997484,1.346051693,243279,230405,486558,Hook_1498
113,128,1,1.537725687,1.536024094,243279,230405,486558,Hook_1498
113,128,2,1.346732855,1.344164848,243279,230405,486558,Hook_1498
113,128,3,1.534995317,1.344138145,243279,230405,486558,Hook_1498
113,128,4,1.348819733,1.347224236,243279,230405,486558,Hook_1498
113,128,5,1.345838785,1.344057322,243279,230405,486558,Hook_1498
113,128,6,1.537643194,1.536022186,243279,230405,486558,Hook_1498
113,128,7,1.725996733,1.536060572,243279,230405,486558,Hook_1498
113,128,8,1.346998453,1.155170918,243279,230405,486558,Hook_1498
113,128,9,1.533992767,1.344051123,243279,230405,486558,Hook_1498
57,128,0,1.822895765,1.822011709,244266,231376,488532,Hook_1498
57,128,1,1.836027622,1.834047794,244266,231376,488532,Hook_1498
57,128,2,1.601091146,1.600242138,244266,231376,488532,Hook_1498
57,128,3,1.707859278,1.706996918,244266,231376,488532,Hook_1498
57,128,4,1.857910156,1.857029438,244266,231376,488532,Hook_1498
57,128,5,1.885525942,1.884019375,244266,231376,488532,Hook_1498
57,128,6,1.843425035,1.840021372,244266,231376,488532,Hook_1498
57,128,7,1.794097900,1.793251276,244266,231376,488532,Hook_1498
57,128,8,1.860524893,1.859034061,244266,231376,488532,Hook_1498
57,128,9,1.825000763,1.815282583,244266,231376,488532,Hook_1498
10,128,0,1.917997837,1.726059437,243503,230571,487006,Hook_1498
10,128,1,1.730534792,1.728127956,243503,230571,487006,Hook_1498
10,128,2,1.347776651,1.344200850,243503,230571,487006,Hook_1498
10,128,3,1.345995665,1.344250917,243503,230571,487006,Hook_1498
10,128,4,1.726995707,1.535099983,243503,230571,487006,Hook_1498
10,128,5,1.345924616,1.344194651,243503,230571,487006,Hook_1498
10,128,6,1.346165180,1.344334126,243503,230571,487006,Hook_1498
10,128,7,1.869998932,1.536176443,243503,230571,487006,Hook_1498
10,128,8,1.538993597,1.347050428,243503,230571,487006,Hook_1498
10,128,9,1.713999271,1.528249264,243503,230571,487006,Hook_1498
26,128,0,2.111065388,2.109086037,243471,230617,486942,Hook_1498
26,128,1,2.099822283,2.097082376,243471,230617,486942,Hook_1498
26,128,2,2.114789009,2.112098932,243471,230617,486942,Hook_1498
26,128,3,2.114830494,2.112090111,243471,230617,486942,Hook_1498
26,128,4,2.114809513,2.112078190,243471,230617,486942,Hook_1498
26,128,5,2.114796400,2.112088442,243471,230617,486942,Hook_1498
26,128,6,2.110808372,2.108084440,243471,230617,486942,Hook_1498
26,128,7,2.121789932,2.119088650,243471,230617,486942,Hook_1498
26,128,8,2.110798597,2.108086109,243471,230617,486942,Hook_1498
26,128,9,2.122071028,2.120040655,243471,230617,486942,Hook_1498
56,128,0,1.856994390,1.854142666,244593,231698,489186,Hook_1498
56,128,1,1.960987091,1.955013990,244593,231698,489186,Hook_1498
56,128,2,1.722138643,1.721276522,244593,231698,489186,Hook_1498
56,128,3,1.702991724,1.697244883,244593,231698,489186,Hook_1498
56,128,4,2.025044441,2.021063089,244593,231698,489186,Hook_1498
56,128,5,1.860993385,1.857124329,244593,231698,489186,Hook_1498
56,128,6,1.772996902,1.770217657,244593,231698,489186,Hook_1498
56,128,7,1.805177450,1.804308414,244593,231698,489186,Hook_1498
56,128,8,1.842995644,1.840196133,244593,231698,489186,Hook_1498
56,128,9,1.868992567,1.859279394,244593,231698,489186,Hook_1498
81,128,0,1.853069067,1.850016356,243678,230807,487356,Hook_1498
81,128,1,1.662146568,1.659023046,243678,230807,487356,Hook_1498
81,128,2,1.871994972,1.868043661,243678,230807,487356,Hook_1498
81,128,3,1.848543167,1.847128153,243678,230807,487356,Hook_1498
81,128,4,1.577522039,1.576040983,243678,230807,487356,Hook_1498
81,128,5,1.841249228,1.839146376,243678,230807,487356,Hook_1498
81,128,6,1.584253550,1.582186460,243678,230807,487356,Hook_1498
81,128,7,1.590123415,1.589244127,243678,230807,487356,Hook_1498
81,128,8,1.585103035,1.584213972,243678,230807,487356,Hook_1498
81,128,9,1.852070808,1.851211548,243678,230807,487356,Hook_1498
29,128,0,2.112925768,2.109072447,244284,231434,488568,Hook_1498
29,128,1,2.112059116,2.108083487,244284,231434,488568,Hook_1498
29,128,2,2.114007235,2.112076044,244284,231434,488568,Hook_1498
29,128,3,2.116082430,2.112074375,244284,231434,488568,Hook_1498
29,128,4,2.114013910,2.112088442,244284,231434,488568,Hook_1498
29,128,5,2.114006996,2.112076521,244284,231434,488568,Hook_1498
29,128,6,2.110042095,2.108139753,244284,231434,488568,Hook_1498
29,128,7,2.121021271,2.119065285,244284,231434,488568,Hook_1498
29,128,8,2.109994173,2.108071327,244284,231434,488568,Hook_1498
29,128,9,2.121052027,2.119171858,244284,231434,488568,Hook_1498
0,128,0,1.921968699,1.730072737,242533,229699,485066,Hook_1498
0,128,1,1.770480871,1.768085003,242533,229699,485066,Hook_1498
0,128,2,1.727977753,1.536206722,242533,229699,485066,Hook_1498
0,128,3,1.727977037,1.536254883,242533,229699,485066,Hook_1498
0,128,4,1.922972441,1.731070518,242533,229699,485066,Hook_1498
0,128,5,1.533751488,1.532198906,242533,229699,485066,Hook_1498
0,128,6,1.543160439,1.541380405,242533,229699,485066,Hook_1498
0,128,7,1.729975700,1.727083683,242533,229699,485066,Hook_1498
0,128,8,1.537141562,1.535273790,242533,229699,485066,Hook_1498
0,128,9,2.061969995,1.728094816,242533,229699,485066,Hook_1498
62,128,0,1.573543549,1.570133686,243903,231042,487806,Hook_1498
62,128,1,1.599078417,1.598238230,243903,231042,487806,Hook_1498
62,128,2,1.591264009,1.589173794,243903,231042,487806,Hook_1498
62,128,3,1.750993967,1.487093687,243903,231042,487806,Hook_1498
62,128,4,1.827993870,1.825103045,243903,231042,487806,Hook_1498
62,128,5,1.590988874,1.588201284,243903,231042,487806,Hook_1498
62,128,6,1.601993084,1.599183798,243903,231042,487806,Hook_1498
62,128,7,1.590549469,1.589214087,243903,231042,487806,Hook_1498
62,128,8,1.860694170,1.859039068,243903,231042,487806,Hook_1498
62,128,9,1.606992006,1.597283125,243903,231042,487806,Hook_1498
123,128,0,1.408985138,1.405033112,243705,230922,487410,Hook_1498
123,128,1,1.341560364,1.338037729,243705,230922,487410,Hook_1498
123,128,2,1.412082195,1.408118725,243705,230922,487410,Hook_1498
123,128,3,1.410081387,1.408034563,243705,230922,487410,Hook_1498
123,128,4,1.409565449,1.408045292,243705,230922,487410,Hook_1498
123,128,5,1.409376860,1.407934666,243705,230922,487410,Hook_1498
123,128,6,1.409474373,1.408041239,243705,230922,487410,Hook_1498
123,128,7,1.416520596,1.415039539,243705,230922,487410,Hook_1498
123,128,8,1.405513763,1.404038429,243705,230922,487410,Hook_1498
123,128,9,1.409063101,1.405481339,243705,230922,487410,Hook_1498
55,128,0,1.182549477,1.181224346,243666,230803,487332,Hook_1498
55,128,1,1.868551254,1.867018700,243666,230803,487332,Hook_1498
55,128,2,1.776993513,1.774019957,243666,230803,487332,Hook_1498
55,128,3,1.838996649,1.575124741,243666,230803,487332,Hook_1498
55,128,4,1.545099974,1.544248343,243666,230803,487332,Hook_1498
55,128,5,1.601523638,1.600022793,243666,230803,487332,Hook_1498
55,128,6,1.581995964,1.578028440,243666,230803,487332,Hook_1498
55,128,7,1.496991634,1.494133472,243666,230803,487332,Hook_1498
55,128,8,1.841001987,1.840014935,243666,230803,487332,Hook_1498
55,128,9,1.824996233,1.815046072,243666,230803,487332,Hook_1498
51,128,0,1.594986677,1.592162848,243321,230508,486642,Hook_1498
51,128,1,1.831995487,1.829244137,243321,230508,486642,Hook_1498
51,128,2,1.590575218,1.589309216,243321,230508,486642,Hook_1498
51,128,3,1.835016012,1.834020615,243321,230508,486642,Hook_1498
51,128,4,1.601133347,1.600299358,243321,230508,486642,Hook_1498
51,128,5,1.592988729,1.589126825,243321,230508,486642,Hook_1498
51,128,6,1.773572206,1.770240545,243321,230508,486642,Hook_1498
51,128,7,1.788425684,1.785016537,243321,230508,486642,Hook_1498
51,128,8,1.860521078,1.859029531,243321,230508,486642,Hook_1498
51,128,9,1.731226206,1.730045080,243321,230508,486642,Hook_1498
40,128,0,2.111227512,2.109024286,243486,230628,486972,Hook_1498
40,128,1,2.121755362,2.119052172,243486,230628,486972,Hook_1498
40,128,2,2.461477280,2.460039139,243486,230628,486972,Hook_1498
40,128,3,2.466802597,2.464022875,243486,230628,486972,Hook_1498
40,128,4,2.116988897,2.112088919,243486,230628,486972,Hook_1498
40,128,5,2.113485098,2.112082243,243486,230628,486972,Hook_1498
40,128,6,2.109452963,2.108041048,243486,230628,486972,Hook_1498
40,128,7,2.110783577,2.108082771,243486,230628,486972,Hook_1498
40,128,8,2.110841036,2.108072996,243486,230628,486972,Hook_1498
40,128,9,2.123349190,2.121992826,243486,230628,486972,Hook_1498
46,128,0,1.761167049,1.757036448,245184,232325,490368,Hook_1498
46,128,1,1.757694244,1.756036282,245184,232325,490368,Hook_1498
46,128,2,1.773756742,1.771084070,245184,232325,490368,Hook_1498
46,128,3,1.762760162,1.760072470,245184,232325,490368,Hook_1498
46,128,4,1.763150930,1.760033131,245184,232325,490368,Hook_1498
46,128,5,1.762758255,1.760078907,245184,232325,490368,Hook_1498
46,128,6,1.758781195,1.756071091,245184,232325,490368,Hook_1498
46,128,7,1.758064032,1.756079912,245184,232325,490368,Hook_1498
46,128,8,1.758064270,1.756078720,245184,232325,490368,Hook_1498
46,128,9,1.772958279,1.770737886,245184,232325,490368,Hook_1498
41,128,0,1.758631706,1.757245541,243243,230425,486486,Hook_1498
41,128,1,1.768656969,1.767237902,243243,230425,486486,Hook_1498
41,128,2,2.126832962,2.123077631,243243,230425,486486,Hook_1498
41,128,3,2.116139650,2.112076998,243243,230425,486486,Hook_1498
41,128,4,2.114763975,2.112033129,243243,230425,486486,Hook_1498
41,128,5,2.125066996,2.123085260,243243,230425,486486,Hook_1498
41,128,6,2.123420000,2.119018793,243243,230425,486486,Hook_1498
41,128,7,2.111562252,2.108027697,243243,230425,486486,Hook_1498
41,128,8,2.013183117,2.009027719,243243,230425,486486,Hook_1498
41,128,9,2.126199007,2.124475956,243243,230425,486486,Hook_1498
36,128,0,1.761309862,1.757027149,243055,230247,486110,Hook_1498
36,128,1,1.769257545,1.767045498,243055,230247,486110,Hook_1498
36,128,2,1.761502504,1.760082006,243055,230247,486110,Hook_1498
36,128,3,1.761500120,1.760078907,243055,230247,486110,Hook_1498
36,128,4,1.764695644,1.760067463,243055,230247,486110,Hook_1498
36,128,5,1.762277126,1.760062218,243055,230247,486110,Hook_1498
36,128,6,1.758048058,1.756064653,243055,230247,486110,Hook_1498
36,128,7,1.759858131,1.756071091,243055,230247,486110,Hook_1498
36,128,8,1.770477295,1.767064810,243055,230247,486110,Hook_1498
36,128,9,1.775233984,1.773721695,243055,230247,486110,Hook_1498
126,128,0,1.417483330,1.416099548,243120,230255,486240,Hook_1498
126,128,1,1.405484200,1.404081583,243120,230255,486240,Hook_1498
126,128,2,1.409523249,1.408171415,243120,230255,486240,Hook_1498
126,128,3,1.410725594,1.408034801,243120,230255,486240,Hook_1498
126,128,4,1.411989450,1.408037663,243120,230255,486240,Hook_1498
126,128,5,1.411827564,1.408012390,243120,230255,486240,Hook_1498
126,128,6,1.412065506,1.408041000,243120,230255,486240,Hook_1498
126,128,7,1.407006502,1.404034615,243120,230255,486240,Hook_1498
126,128,8,1.418440104,1.415031433,243120,230255,486240,Hook_1498
126,128,9,1.424124956,1.422454357,243120,230255,486240,Hook_1498
32,128,0,2.111243963,2.109027147,243207,230337,486414,Hook_1498
32,128,1,2.121239662,2.119001865,243207,230337,486414,Hook_1498
32,128,2,2.115607738,2.112082958,243207,230337,486414,Hook_1498
32,128,3,2.114078045,2.112083197,243207,230337,486414,Hook_1498
32,128,4,2.115996361,2.112039089,243207,230337,486414,Hook_1498
32,128,5,2.115244389,2.112038374,243207,230337,486414,Hook_1498
32,128,6,2.114167213,2.108043909,243207,230337,486414,Hook_1498
32,128,7,2.111049175,2.108092308,243207,230337,486414,Hook_1498
32,128,8,2.122465849,2.119032145,243207,230337,486414,Hook_1498
32,128,9,2.129199982,2.127564907,243207,230337,486414,Hook_1498
63,128,0,1.594983578,1.592085361,243645,230800,487290,Hook_1498
63,128,1,1.610232115,1.609149218,243645,230800,487290,Hook_1498
63,128,2,1.546503067,1.545017958,243645,230800,487290,Hook_1498
63,128,3,1.565991640,1.302122355,243645,230800,487290,Hook_1498
63,128,4,1.485532999,1.484111786,243645,230800,487290,Hook_1498
63,128,5,1.581991673,1.578118086,243645,230800,487290,Hook_1498
63,128,6,1.581994057,1.579123497,243645,230800,487290,Hook_1498
63,128,7,1.581541777,1.580141783,243645,230800,487290,Hook_1498
63,128,8,1.595999479,1.593166590,243645,230800,487290,Hook_1498
63,128,9,1.587944984,1.587086201,243645,230800,487290,Hook_1498
124,128,0,1.761399984,1.757024527,243417,230666,486834,Hook_1498
124,128,1,1.769241333,1.767018318,243417,230666,486834,Hook_1498
124,128,2,1.409630060,1.408271790,243417,230666,486834,Hook_1498
124,128,3,1.409673214,1.408314228,243417,230666,486834,Hook_1498
124,128,4,1.763981581,1.760022640,243417,230666,486834,Hook_1498
124,128,5,1.763205051,1.760022402,243417,230666,486834,Hook_1498
124,128,6,1.762984991,1.756012678,243417,230666,486834,Hook_1498
124,128,7,1.758992434,1.756027222,243417,230666,486834,Hook_1498
124,128,8,1.770440102,1.767021418,243417,230666,486834,Hook_1498
124,128,9,1.778127909,1.776391506,243417,230666,486834,Hook_1498
61,128,0,1.595498800,1.592120171,245151,232336,490302,Hook_1498
61,128,1,1.597988129,1.592105389,245151,232336,490302,Hook_1498
61,128,2,1.576984406,1.574026108,245151,232336,490302,Hook_1498
61,128,3,1.239262342,1.237231255,245151,232336,490302,Hook_1498
61,128,4,1.579993010,1.577131748,245151,232336,490302,Hook_1498
61,128,5,1.579264879,1.577220201,245151,232336,490302,Hook_1498
61,128,6,1.578072548,1.577223301,245151,232336,490302,Hook_1498
61,128,7,1.852409840,1.851029873,245151,232336,490302,Hook_1498
61,128,8,1.860520124,1.859045029,245151,232336,490302,Hook_1498
61,128,9,1.589478731,1.587882996,245151,232336,490302,Hook_1498
39,128,0,1.408985376,1.405031204,244056,231190,488112,Hook_1498
39,128,1,1.406073332,1.404038668,244056,231190,488112,Hook_1498
39,128,2,1.409486771,1.408081055,244056,231190,488112,Hook_1498
39,128,3,1.409573793,1.408128500,244056,231190,488112,Hook_1498
39,128,4,1.410177946,1.408035278,244056,231190,488112,Hook_1498
39,128,5,1.410367727,1.408026695,244056,231190,488112,Hook_1498
39,128,6,1.409933805,1.408043861,244056,231190,488112,Hook_1498
39,128,7,1.407193422,1.404036522,244056,231190,488112,Hook_1498
39,128,8,1.416421413,1.415035248,244056,231190,488112,Hook_1498
39,128,9,1.405199289,1.403402328,244056,231190,488112,Hook_1498
30,128,0,2.111478806,2.109033823,243286,230444,486572,Hook_1498
30,128,1,2.098998308,2.097040176,243286,230444,486572,Hook_1498
30,128,2,2.102980852,2.101042986,243286,230444,486572,Hook_1498
30,128,3,2.114021778,2.112040758,243286,230444,486572,Hook_1498
30,128,4,2.114697695,2.112046719,243286,230444,486572,Hook_1498
30,128,5,2.113983870,2.112049103,243286,230444,486572,Hook_1498
30,128,6,2.122176170,2.119040251,243286,230444,486572,Hook_1498
30,128,7,2.122253895,2.119041443,243286,230444,486572,Hook_1498
30,128,8,2.111541271,2.108040333,243286,230444,486572,Hook_1498
30,128,9,2.110229015,2.108790874,243286,230444,486572,Hook_1498
31,128,0,2.111541748,2.109023809,243524,230673,487048,Hook_1498
31,128,1,2.110321045,2.108017921,243524,230673,487048,Hook_1498
31,128,2,2.114998102,2.112031937,243524,230673,487048,Hook_1498
31,128,3,2.115493536,2.112027645,243524,230673,487048,Hook_1498
31,128,4,2.114772320,2.112032413,243524,230673,487048,Hook_1498
31,128,5,2.103034735,2.101027966,243524,230673,487048,Hook_1498
31,128,6,2.121042490,2.119026423,243524,230673,487048,Hook_1498
31,128,7,2.099511385,2.097038507,243524,230673,487048,Hook_1498
31,128,8,1.782989025,1.778033257,243524,230673,487048,Hook_1498
31,128,9,2.111154079,2.109494925,243524,230673,487048,Hook_1498
44,128,0,2.111497641,2.109046936,244509,231620,489018,Hook_1498
44,128,1,2.110204697,2.108032703,244509,231620,489018,Hook_1498
44,128,2,2.114989519,2.112038136,244509,231620,489018,Hook_1498
44,128,3,2.114628315,2.112030745,244509,231620,489018,Hook_1498
44,128,4,2.114771128,2.112027884,244509,231620,489018,Hook_1498
44,128,5,2.115282774,2.112039566,244509,231620,489018,Hook_1498
44,128,6,2.120930910,2.119024277,244509,231620,489018,Hook_1498
44,128,7,2.111296892,2.108036995,244509,231620,489018,Hook_1498
44,128,8,2.109318018,2.108023167,244509,231620,489018,Hook_1498
44,128,9,2.101276398,2.099065304,244509,231620,489018,Hook_1498
42,128,0,1.637629747,1.636202335,243315,230504,486630,Hook_1498
42,128,1,1.769836664,1.767155170,243315,230504,486630,Hook_1498
42,128,2,2.115076542,2.112035990,243315,230504,486630,Hook_1498
42,128,3,2.114092827,2.112045765,243315,230504,486630,Hook_1498
42,128,4,2.114877939,2.112029076,243315,230504,486630,Hook_1498
42,128,5,2.113767147,2.112076283,243315,230504,486630,Hook_1498
42,128,6,2.120475531,2.119027376,243315,230504,486630,Hook_1498
42,128,7,2.109455824,2.108033657,243315,230504,486630,Hook_1498
42,128,8,2.109449148,2.108018875,243315,230504,486630,Hook_1498
42,128,9,2.113341570,2.111088276,243315,230504,486630,Hook_1498
45,128,0,2.121442080,2.120019436,244656,231785,489312,Hook_1498
45,128,1,2.109471321,2.108031273,244656,231785,489312,Hook_1498
45,128,2,2.115000248,2.112034321,244656,231785,489312,Hook_1498
45,128,3,2.114060163,2.112023354,244656,231785,489312,Hook_1498
45,128,4,2.114542961,2.112034321,244656,231785,489312,Hook_1498
45,128,5,2.114996672,2.112030268,244656,231785,489312,Hook_1498
45,128,6,2.121743917,2.119014978,244656,231785,489312,Hook_1498
45,128,7,2.110771894,2.108029604,244656,231785,489312,Hook_1498
45,128,8,2.111526728,2.108027935,244656,231785,489312,Hook_1498
45,128,9,2.114239216,2.112636089,244656,231785,489312,Hook_1498
47,128,0,1.408004045,1.405035973,245127,232273,490254,Hook_1498
47,128,1,1.418462992,1.415040493,245127,232273,490254,Hook_1498
47,128,2,1.757395983,1.756017923,245127,232273,490254,Hook_1498
47,128,3,1.761415720,1.760026693,245127,232273,490254,Hook_1498
47,128,4,1.411638737,1.408058405,245127,232273,490254,Hook_1498
47,128,5,1.761402130,1.760021687,245127,232273,490254,Hook_1498
47,128,6,1.761438370,1.760021925,245127,232273,490254,Hook_1498
47,128,7,1.614416122,1.613018751,245127,232273,490254,Hook_1498
47,128,8,1.757415771,1.756038904,245127,232273,490254,Hook_1498
47,128,9,1.762660980,1.761239052,245127,232273,490254,Hook_1498
37,128,0,1.769437075,1.768013477,243335,230500,486670,Hook_1498
37,128,1,1.757453680,1.756040812,243335,230500,486670,Hook_1498
37,128,2,1.759218454,1.756052256,243335,230500,486670,Hook_1498
37,128,3,1.761985779,1.759965181,243335,230500,486670,Hook_1498
37,128,4,1.762522221,1.760036469,243335,230500,486670,Hook_1498
37,128,5,1.764045954,1.760039806,243335,230500,486670,Hook_1498
37,128,6,1.768428326,1.767041922,243335,230500,486670,Hook_1498
37,128,7,1.769748688,1.767035007,243335,230500,486670,Hook_1498
37,128,8,1.758764267,1.756040335,243335,230500,486670,Hook_1498
37,128,9,1.764739513,1.762244940,243335,230500,486670,Hook_1498
38,128,0,1.417548895,1.416111946,243798,230906,487596,Hook_1498
38,128,1,1.405536175,1.404123545,243798,230906,487596,Hook_1498
38,128,2,1.761274815,1.756021976,243798,230906,487596,Hook_1498
38,128,3,1.762082815,1.760027170,243798,230906,487596,Hook_1498
38,128,4,1.762541056,1.760024071,243798,230906,487596,Hook_1498
38,128,5,1.763978958,1.760018110,243798,230906,487596,Hook_1498
38,128,6,1.769782066,1.767024040,243798,230906,487596,Hook_1498
38,128,7,1.769069195,1.767020226,243798,230906,487596,Hook_1498
38,128,8,1.758055449,1.756026745,243798,230906,487596,Hook_1498
38,128,9,1.776443481,1.775026560,243798,230906,487596,Hook_1498
43,128,0,1.417940617,1.416005373,243960,231146,487920,Hook_1498
43,128,1,1.758256912,1.756122112,243960,231146,487920,Hook_1498
43,128,2,2.111985683,2.108019829,243960,231146,487920,Hook_1498
43,128,3,2.116218805,2.112020969,243960,231146,487920,Hook_1498
43,128,4,1.762005091,1.760102034,243960,231146,487920,Hook_1498
43,128,5,1.763813257,1.760123253,243960,231146,487920,Hook_1498
43,128,6,1.758025408,1.756114960,243960,231146,487920,Hook_1498
43,128,7,1.771101236,1.767114878,243960,231146,487920,Hook_1498
43,128,8,1.760137320,1.756112337,243960,231146,487920,Hook_1498
43,128,9,2.117462635,2.116091490,243960,231146,487920,Hook_1498
27,128,0,2.121400833,2.120021105,244741,231871,489482,Hook_1498
27,128,1,2.109407902,2.108018398,244741,231871,489482,Hook_1498
27,128,2,2.111987829,2.108018398,244741,231871,489482,Hook_1498
27,128,3,2.114982843,2.112018824,244741,231871,489482,Hook_1498
27,128,4,2.113383770,2.112016201,244741,231871,489482,Hook_1498
27,128,5,2.113398314,2.112033606,244741,231871,489482,Hook_1498
27,128,6,2.109396219,2.108020782,244741,231871,489482,Hook_1498
27,128,7,2.120359182,2.119012117,244741,231871,489482,Hook_1498
27,128,8,2.109390259,2.108036041,244741,231871,489482,Hook_1498
27,128,9,2.128426790,2.127031088,244741,231871,489482,Hook_1498
28,128,0,2.463754654,2.461026430,244529,231662,489058,Hook_1498
28,128,1,2.462790251,2.460024834,244529,231662,489058,Hook_1498
28,128,2,2.463984966,2.460021257,244529,231662,489058,Hook_1498
28,128,3,2.466989756,2.464029312,244529,231662,489058,Hook_1498
28,128,4,2.466795206,2.464029551,244529,231662,489058,Hook_1498
28,128,5,2.466763258,2.464034796,244529,231662,489058,Hook_1498
28,128,6,2.462774515,2.460026979,244529,231662,489058,Hook_1498
28,128,7,2.473779202,2.471029282,244529,231662,489058,Hook_1498
28,128,8,2.462778568,2.460022449,244529,231662,489058,Hook_1498
28,128,9,2.481986284,2.479739904,244529,231662,489058,Hook_1498
0,1,0,0.009822845,0.000002146,10328399,0,20656798,msdoor
0,1,1,0.009628296,0.000000954,10328399,0,20656798,msdoor
0,1,2,0.009500265,0.000001431,10328399,0,20656798,msdoor
0,1,3,0.009451151,0.000001192,10328399,0,20656798,msdoor
0,1,4,0.009358883,0.000001669,10328399,0,20656798,msdoor
0,1,5,0.009186029,0.000000954,10328399,0,20656798,msdoor
0,1,6,0.009211779,0.000001431,10328399,0,20656798,msdoor
0,1,7,0.009264469,0.000000954,10328399,0,20656798,msdoor
0,1,8,0.009260654,0.000000954,10328399,0,20656798,msdoor
0,1,9,0.009280443,0.000001669,10328399,0,20656798,msdoor
1,2,0,4.039009094,4.012016058,5183476,2545401,10366952,msdoor
1,2,1,4.011384964,4.000018597,5183476,2545401,10366952,msdoor
1,2,2,4.064988375,4.026702881,5183476,2545401,10366952,msdoor
1,2,3,4.017937183,4.006023884,5183476,2545401,10366952,msdoor
1,2,4,4.043938398,4.033029079,5183476,2545401,10366952,msdoor
1,2,5,4.026076317,4.000017643,5183476,2545401,10366952,msdoor
1,2,6,4.055005312,4.013065338,5183476,2545401,10366952,msdoor
1,2,7,4.009207726,3.997020245,5183476,2545401,10366952,msdoor
1,2,8,4.049386978,4.039038897,5183476,2545401,10366952,msdoor
1,2,9,4.033155918,4.021019936,5183476,2545401,10366952,msdoor
0,2,0,4.049050808,4.038053274,5144923,2512743,10289846,msdoor
0,2,1,4.036298513,4.026042938,5144923,2512743,10289846,msdoor
0,2,2,4.059522152,4.028761148,5144923,2512743,10289846,msdoor
0,2,3,4.042463064,4.032041311,5144923,2512743,10289846,msdoor
0,2,4,4.049398184,4.022549629,5144923,2512743,10289846,msdoor
0,2,5,4.035683393,4.025177956,5144923,2512743,10289846,msdoor
0,2,6,4.055027962,4.026330233,5144923,2512743,10289846,msdoor
