rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
3,16,6,0.008276701,0.003509521,499898,468547,999796
3,16,7,0.008188725,0.003431320,499898,468547,999796
3,16,8,0.008495569,0.003480434,499898,468547,999796
3,16,9,0.008039236,0.003319740,499898,468547,999796
1,16,0,0.009734869,0.004528284,499877,468467,999754
1,16,1,0.009067297,0.003874540,499877,468467,999754
1,16,2,0.008919954,0.003794670,499877,468467,999754
4,16,0,0.010099888,0.004854441,499887,468827,999774
4,16,1,0.008988619,0.003804684,499887,468827,999774
4,16,2,0.008456230,0.003398895,499887,468827,999774
4,16,3,0.008991003,0.003795624,499887,468827,999774
4,16,4,0.008884668,0.003684044,499887,468827,999774
4,16,5,0.008627415,0.003479004,499887,468827,999774
1,16,3,0.009076357,0.003960133,499877,468467,999754
1,16,4,0.008873940,0.003749371,499877,468467,999754
1,16,5,0.008823633,0.003700256,499877,468467,999754
1,16,6,0.008463860,0.003700018,499877,468467,999754
1,16,7,0.008177042,0.003392696,499877,468467,999754
1,16,8,0.008851290,0.003816843,499877,468467,999754
1,16,9,0.008185625,0.003459454,499877,468467,999754
4,16,6,0.008435965,0.003599882,499887,468827,999774
4,16,7,0.008175135,0.003346682,499887,468827,999774
4,16,8,0.008640766,0.003594398,499887,468827,999774
4,16,9,0.008187294,0.003422260,499887,468827,999774
5,16,0,0.010134697,0.004881144,500177,468950,1000354
5,16,1,0.008440971,0.003393412,500177,468950,1000354
5,16,2,0.008088350,0.003072977,500177,468950,1000354
5,16,3,0.009279013,0.004089594,500177,468950,1000354
5,16,4,0.008671045,0.003552675,500177,468950,1000354
5,16,5,0.008728743,0.003616571,500177,468950,1000354
5,16,6,0.008021355,0.003232241,500177,468950,1000354
5,16,7,0.008326292,0.003521681,500177,468950,1000354
5,16,8,0.008740187,0.003718138,500177,468950,1000354
5,16,9,0.008196831,0.003433228,500177,468950,1000354
14,16,0,0.009873390,0.004779100,500214,469148,1000428
14,16,1,0.008794308,0.003709555,500214,469148,1000428
14,16,2,0.008408785,0.003459930,500214,469148,1000428
14,16,3,0.009017229,0.003915548,500214,469148,1000428
14,16,4,0.008540392,0.003507376,500214,469148,1000428
14,16,5,0.008522511,0.003462791,500214,469148,1000428
14,16,6,0.008176327,0.003443241,500214,469148,1000428
14,16,7,0.008204460,0.003427505,500214,469148,1000428
14,16,8,0.008805275,0.003815889,500214,469148,1000428
14,16,9,0.008196592,0.003530502,500214,469148,1000428
11,16,0,0.009528637,0.004321814,500017,468859,1000034
11,16,1,0.008738995,0.003535986,500017,468859,1000034
11,16,2,0.008504391,0.003389597,500017,468859,1000034
11,16,3,0.008844137,0.003679276,500017,468859,1000034
11,16,4,0.008654833,0.003459930,500017,468859,1000034
11,16,5,0.008776903,0.003597736,500017,468859,1000034
11,16,6,0.007881880,0.003171921,500017,468859,1000034
11,16,7,0.008051395,0.003189564,500017,468859,1000034
11,16,8,0.008849144,0.003791809,500017,468859,1000034
11,16,9,0.008354187,0.003536224,500017,468859,1000034
7,16,0,0.010316610,0.005062342,500058,468786,1000116
7,16,1,0.008701801,0.003621578,500058,468786,1000116
7,16,2,0.008301497,0.003557682,500058,468786,1000116
7,16,3,0.008913994,0.003925800,500058,468786,1000116
7,16,4,0.008444309,0.003713131,500058,468786,1000116
7,16,5,0.008532047,0.003650188,500058,468786,1000116
7,16,6,0.008325100,0.003691435,500058,468786,1000116
7,16,7,0.008138418,0.003536940,500058,468786,1000116
7,16,8,0.008847475,0.003845692,500058,468786,1000116
8,16,0,0.009864330,0.004551172,500107,468851,1000214
8,16,1,0.008825064,0.003654242,500107,468851,1000214
